Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
masonde01,40:00,5,13,.385,0,0,,6,6,1.000,0,4,4,1,1,0,1,3,16,+8
smithjo02,36:00,4,9,.444,0,0,,2,2,1.000,4,8,12,2,1,0,0,2,10,+7
skinnbr01,35:00,9,14,.643,0,0,,1,4,.250,3,11,14,0,0,0,5,2,19,-2
reddmi01,35:00,7,14,.500,0,1,.000,3,3,1.000,0,4,4,0,1,0,2,4,17,+1
jonesda01,27:00,4,8,.500,1,2,.500,2,2,1.000,2,1,3,2,0,0,1,0,11,+2
vanhoke01,22:00,3,5,.600,0,0,,4,4,1.000,2,4,6,1,0,0,1,1,10,+4
knighbr01,21:00,2,9,.222,0,0,,0,0,,0,0,0,2,5,0,0,2,4,+5
kukocto01,17:00,1,4,.250,1,3,.333,0,0,,0,1,1,2,0,0,1,0,3,+5
gadzuda01,7:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+5
Team Totals,240,35,77,.455,2,6,.333,18,21,.857,11,33,44,10,8,1,11,14,90,
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
roseja01,42:00,10,21,.476,0,1,.000,1,1,1.000,0,2,2,7,0,0,0,3,21,+2
marshdo01,39:00,3,11,.273,1,5,.200,3,4,.750,6,10,16,2,0,1,3,3,10,-16
cartevi01,37:00,7,21,.333,1,6,.167,3,4,.750,1,4,5,6,1,1,2,3,18,-13
boshch01,37:00,6,12,.500,0,1,.000,3,4,.750,4,3,7,0,2,1,3,1,15,-3
petermo01,29:00,3,7,.429,3,5,.600,0,0,,0,2,2,0,0,0,1,3,9,-12
currymi01,23:00,4,6,.667,0,0,,2,2,1.000,0,3,3,0,0,0,0,2,10,+6
blounco01,19:00,0,0,,0,0,,0,0,,0,4,4,0,1,0,0,2,0,+5
palacmi01,7:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-3
glovedi01,4:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+2
stricro02,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-3
Team Totals,240,33,80,.413,5,19,.263,12,15,.800,11,31,42,16,4,3,11,17,83,
