Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
odomla01,45:00,6,10,.600,3,4,.750,10,12,.833,0,7,7,7,1,4,1,4,25,-5
jonesed02,41:00,9,11,.818,3,4,.750,0,2,.000,0,4,4,5,0,0,2,1,21,0
alstora01,38:00,6,13,.462,1,7,.143,1,1,1.000,0,1,1,5,1,0,4,3,14,-4
grantbr01,34:00,5,9,.556,0,0,,0,0,,4,5,9,2,2,1,1,6,10,0
hasleud01,13:00,0,4,.000,0,0,,0,0,,0,1,1,1,0,0,0,4,0,-11
wadedw01,26:00,5,7,.714,0,0,,5,10,.500,0,4,4,2,1,0,2,2,15,+1
allenma01,25:00,1,5,.200,0,0,,0,0,,0,3,3,1,0,0,1,3,2,-2
wallajo01,12:00,0,5,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
woodslo01,6:00,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,1,0,0,4,-3
Team Totals,240,33,66,.500,7,16,.438,18,27,.667,4,26,30,23,5,6,11,23,91,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
artesro01,44:00,4,20,.200,0,1,.000,12,13,.923,1,5,6,3,2,0,1,4,20,+6
onealje01,36:00,9,21,.429,0,0,,4,7,.571,3,10,13,1,2,3,1,5,22,-9
millere01,27:00,5,7,.714,5,5,1.000,0,0,,0,2,2,2,2,0,1,0,15,-5
fosteje01,26:00,2,3,.667,0,0,,1,2,.500,2,3,5,2,0,0,0,2,5,-2
tinslja01,20:00,1,4,.250,1,3,.333,0,0,,0,1,1,4,0,0,4,2,3,-7
johnsan02,28:00,3,9,.333,1,4,.250,6,7,.857,0,2,2,2,1,0,0,2,13,+13
jonesfr01,21:00,3,6,.500,0,0,,1,2,.500,1,0,1,5,0,1,0,0,7,+11
croshau01,20:00,2,6,.333,2,4,.500,0,0,,3,4,7,2,0,0,2,0,6,+12
pollasc01,18:00,3,4,.750,0,0,,0,2,.000,6,3,9,0,1,0,1,2,6,+11
Team Totals,240,32,80,.400,9,17,.529,24,33,.727,16,30,46,21,8,4,10,17,97,
