Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
thomati01,36:00,8,17,.471,1,5,.200,1,2,.500,0,6,6,0,2,0,2,3,18,-12
reddmi01,34:00,5,18,.278,0,2,.000,10,10,1.000,3,5,8,2,2,0,3,2,20,-19
fordtj01,26:00,0,7,.000,0,1,.000,0,1,.000,3,0,3,7,0,0,1,2,0,-15
santida01,24:00,4,11,.364,0,0,,1,1,1.000,3,4,7,0,0,2,1,5,9,-17
skinnbr01,24:00,2,6,.333,0,0,,1,4,.250,1,2,3,2,0,2,0,3,5,-16
kukocto01,26:00,3,10,.300,0,2,.000,2,2,1.000,1,2,3,3,1,1,3,2,8,+5
jonesda01,25:00,3,4,.750,2,3,.667,3,4,.750,0,1,1,3,0,0,2,1,11,-9
gadzuda01,23:00,2,4,.500,0,0,,0,2,.000,1,3,4,0,2,0,0,2,4,-12
masonde01,22:00,4,6,.667,0,0,,2,4,.500,0,3,3,0,1,0,3,2,10,-5
Team Totals,240,31,83,.373,3,13,.231,20,30,.667,12,26,38,17,8,5,15,22,85,
Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
poseyja01,38:00,6,9,.667,2,4,.500,7,7,1.000,2,9,11,2,2,0,4,3,21,+17
gasolpa01,33:00,9,14,.643,0,2,.000,9,12,.750,2,10,12,0,2,5,2,2,27,+26
willija02,30:00,3,12,.250,1,7,.143,1,1,1.000,0,3,3,10,3,0,0,2,8,+24
wrighlo02,28:00,5,9,.556,0,0,,0,0,,5,5,10,1,0,3,1,2,10,+19
millemi01,9:00,3,7,.429,2,3,.667,0,0,,0,1,1,1,0,0,1,0,8,+9
battish01,24:00,4,6,.667,0,1,.000,1,2,.500,0,2,2,0,1,1,0,2,9,+9
wellsbo01,20:00,4,8,.500,0,2,.000,0,0,,0,1,1,2,0,0,1,4,8,+2
outlabo01,20:00,0,2,.000,0,0,,2,4,.500,0,5,5,3,0,0,1,4,2,0
watsoea01,17:00,3,4,.750,1,1,1.000,0,0,,1,2,3,5,0,1,4,1,7,-4
swiftst01,16:00,1,8,.125,0,0,,3,4,.750,2,3,5,0,0,0,0,2,5,-3
jonesda02,5:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,+1
Team Totals,240,38,80,.475,6,21,.286,23,30,.767,12,41,53,24,8,10,15,22,105,
