Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,39:00,7,15,.467,2,4,.500,11,12,.917,1,7,8,1,1,0,3,3,27,-6
mccarwa01,39:00,7,15,.467,5,10,.500,2,2,1.000,0,6,6,4,2,0,0,2,21,+4
blounma01,36:00,5,10,.500,0,0,,0,0,,2,4,6,2,2,0,0,1,10,+3
welscji01,35:00,7,8,.875,3,3,1.000,4,4,1.000,0,2,2,5,3,0,2,2,21,-5
jamesmi01,27:00,1,6,.167,1,2,.500,0,0,,0,2,2,4,2,0,1,2,3,-13
davisri01,22:00,1,7,.143,0,1,.000,3,5,.600,1,1,2,5,1,1,0,1,5,+18
mihmch01,21:00,4,5,.800,0,0,,0,0,,1,4,5,0,0,1,3,4,8,+2
banksma01,21:00,0,2,.000,0,2,.000,2,2,1.000,0,2,2,5,1,0,5,4,2,+17
Team Totals,240,32,68,.471,11,22,.500,22,25,.880,5,28,33,26,12,2,14,19,97,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jacksji01,46:00,8,13,.615,6,9,.667,4,5,.800,2,6,8,4,3,1,4,3,26,0
francst01,45:00,7,17,.412,3,5,.600,2,2,1.000,4,3,7,7,1,0,6,4,19,+1
moblecu01,43:00,7,17,.412,1,7,.143,0,0,,0,5,5,8,2,0,2,3,15,+4
catoke01,26:00,1,4,.250,0,0,,2,2,1.000,3,5,8,2,0,0,2,3,4,+2
mingya01,23:00,2,5,.400,0,0,,2,4,.500,2,7,9,0,0,1,1,1,6,-1
tayloma01,34:00,7,13,.538,0,0,,1,1,1.000,2,2,4,0,1,0,1,3,15,-12
padgesc01,12:00,3,7,.429,2,3,.667,0,0,,2,1,3,2,1,1,0,1,8,+2
piatker01,8:00,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-11
wilksmi01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-5
Team Totals,240,35,80,.438,12,25,.480,11,14,.786,15,30,45,23,8,3,16,21,93,
