Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kirilan01,43:00,5,15,.333,1,4,.250,10,12,.833,4,6,10,8,2,0,5,2,21,+2
arroyca01,32:00,6,12,.500,2,2,1.000,2,3,.667,2,4,6,6,0,0,3,3,16,+18
stevede01,25:00,3,11,.273,0,1,.000,0,0,,0,3,3,0,0,0,2,1,6,+8
ostergr01,22:00,6,10,.600,0,0,,2,2,1.000,4,3,7,0,0,0,2,3,14,+6
ruffimi01,19:00,3,4,.750,0,0,,0,0,,2,5,7,2,1,1,0,1,6,+6
bellra01,28:00,3,8,.375,1,2,.500,0,0,,1,1,2,0,0,0,0,2,7,-2
collija03,22:00,0,0,,0,0,,4,4,1.000,1,3,4,0,0,0,1,4,4,-4
willima01,17:00,4,7,.571,0,1,.000,2,3,.667,0,1,1,0,1,0,2,0,10,-2
lopezra01,17:00,3,6,.500,0,1,.000,0,0,,0,1,1,3,1,0,1,5,6,-14
mooremi01,11:00,1,2,.500,0,0,,2,2,1.000,1,1,2,1,0,0,1,3,4,+1
pavloal01,4:00,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,1,1,2,+1
Team Totals,240,35,78,.449,4,13,.308,22,26,.846,15,28,43,20,5,1,18,25,96,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,46:00,4,14,.286,1,6,.167,4,8,.500,1,4,5,2,1,0,4,5,13,-2
mariosh01,43:00,4,11,.364,1,2,.500,5,5,1.000,1,5,6,2,2,1,1,4,14,+1
stoudam01,39:00,8,14,.571,0,0,,4,5,.800,2,4,6,1,4,10,4,3,20,-13
barbole01,22:00,1,6,.167,0,3,.000,1,2,.500,0,1,1,4,1,0,3,2,3,-9
voskuja01,20:00,3,4,.750,0,0,,2,2,1.000,2,3,5,0,1,1,1,2,8,-4
jacobca01,39:00,6,9,.667,5,7,.714,1,2,.500,0,4,4,1,0,2,1,2,18,+6
eisleho01,27:00,3,5,.600,0,1,.000,8,8,1.000,0,2,2,7,2,0,2,4,14,+1
guglito01,4:00,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,1,2,0
Team Totals,240,30,64,.469,7,19,.368,25,32,.781,6,24,30,17,12,14,16,23,92,
