Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
garneke01,40:00,11,24,.458,0,1,.000,3,3,1.000,2,11,13,5,2,4,3,2,25,+3
sprewla01,39:00,4,10,.400,1,2,.500,3,6,.500,0,5,5,3,1,1,2,3,12,-5
cassesa01,32:00,5,10,.500,0,1,.000,6,8,.750,0,2,2,6,3,0,3,2,16,-4
hassetr01,23:00,3,8,.375,0,0,,0,0,,0,2,2,2,1,0,0,2,6,-17
johnser02,11:00,1,1,1.000,0,0,,0,0,,1,3,4,1,0,0,0,2,2,-2
madsema01,24:00,3,4,.750,0,0,,3,6,.500,3,0,3,0,2,1,0,1,9,+3
szczewa02,20:00,3,7,.429,1,1,1.000,0,0,,1,1,2,1,0,0,0,2,7,+19
hudsotr01,16:00,3,9,.333,1,4,.250,0,0,,0,2,2,3,0,0,0,1,7,+5
hoibefr01,15:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,0,1,3,+3
trentga01,8:00,0,2,.000,0,0,,1,2,.500,0,1,1,0,1,0,1,3,1,-2
milleol01,8:00,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,0,2,0,+1
olowomi01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
Team Totals,240,34,77,.442,4,10,.400,16,25,.640,8,29,37,21,11,7,9,22,88,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hamilri01,44:00,7,16,.438,0,1,.000,10,12,.833,2,4,6,6,1,0,7,4,24,+3
billuch01,44:00,7,13,.538,2,4,.500,4,6,.667,0,10,10,11,0,0,1,6,20,+6
wallabe01,40:00,8,14,.571,0,0,,1,5,.200,6,6,12,0,1,4,1,1,17,+6
princta01,37:00,2,8,.250,1,4,.250,0,0,,2,6,8,2,0,1,1,1,5,+2
okurme01,21:00,2,5,.400,1,2,.500,0,0,,3,3,6,1,1,0,2,2,5,0
willico02,27:00,5,14,.357,0,0,,2,2,1.000,1,5,6,0,1,0,2,4,12,+1
wallara01,12:00,2,6,.333,0,1,.000,0,0,,1,1,2,0,0,0,0,0,4,-11
hamda01,7:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1
jamesmi01,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-8
fowlktr01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-3
Team Totals,240,33,77,.429,4,12,.333,17,25,.680,15,36,51,20,4,5,16,22,87,
