New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisba01,37:00,9,18,.500,3,8,.375,4,4,1.000,0,3,3,6,1,0,5,3,25,-17
brownpj01,33:00,5,9,.556,0,0,,3,4,.750,2,5,7,2,1,1,1,1,13,-7
wesleda01,27:00,4,9,.444,1,4,.250,1,2,.500,1,1,2,2,3,1,1,3,10,-28
magloja01,24:00,1,7,.143,0,0,,3,4,.750,2,4,6,0,0,1,4,5,5,-21
lynchge01,18:00,1,1,1.000,1,1,1.000,0,0,,0,2,2,1,1,0,0,2,3,-21
armstda01,33:00,5,14,.357,1,7,.143,0,0,,0,3,3,8,2,0,3,0,11,+7
westda01,18:00,4,8,.500,0,0,,0,0,,3,6,9,0,1,0,1,2,8,-16
traylro01,16:00,4,8,.500,0,0,,2,4,.500,1,2,3,0,0,1,0,2,10,-5
smithst01,15:00,1,7,.143,0,1,.000,0,0,,3,1,4,4,1,0,0,4,2,-3
drewbr01,8:00,2,4,.500,0,1,.000,1,1,1.000,0,1,1,2,0,0,0,0,5,-3
augmost01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
rooksse01,5:00,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,1,1,2,+5
Team Totals,240,37,88,.420,6,22,.273,14,19,.737,12,30,42,25,10,4,16,23,94,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anthoca01,30:00,7,15,.467,0,2,.000,7,8,.875,1,1,2,3,1,0,0,1,21,+11
hilarne01,30:00,6,12,.500,0,0,,4,5,.800,4,7,11,2,0,1,2,3,16,+13
lenarvo01,24:00,6,11,.545,4,4,1.000,3,4,.750,0,0,0,4,2,0,2,3,19,+8
cambyma01,24:00,6,7,.857,0,0,,2,2,1.000,0,12,12,1,1,2,0,3,14,+27
millean02,24:00,3,5,.600,0,0,,0,0,,0,3,3,7,1,0,4,3,6,+7
boykiea01,27:00,6,9,.667,0,0,,0,0,,0,2,2,8,1,0,0,0,12,+16
whitero02,19:00,7,9,.778,2,4,.500,3,4,.750,1,3,4,1,0,0,2,3,19,+12
barryjo01,16:00,2,3,.667,2,2,1.000,0,0,,0,1,1,2,0,0,1,1,6,+18
tskitni01,14:00,0,4,.000,0,0,,0,0,,0,5,5,0,0,1,1,2,0,-9
bowenry01,12:00,0,3,.000,0,0,,0,0,,2,1,3,2,0,0,0,0,0,0
elsonfr01,11:00,0,2,.000,0,0,,0,0,,0,2,2,0,1,1,1,1,0,+3
anderch01,9:00,1,4,.250,0,0,,1,2,.500,0,2,2,0,1,1,1,1,3,+4
Team Totals,240,44,84,.524,8,12,.667,20,25,.800,8,39,47,30,8,6,14,21,116,
