Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,32:00,6,21,.286,0,0,,6,9,.667,2,3,5,2,3,1,2,2,18
hornaje01,27:00,1,8,.125,0,1,.000,1,3,.333,1,1,2,3,0,0,1,3,3
fostegr01,25:00,2,4,.500,0,0,,0,0,,1,2,3,2,0,0,1,3,4
stockjo01,18:00,0,2,.000,0,1,.000,2,2,1.000,3,2,5,2,1,1,0,3,2
keefead01,15:00,0,5,.000,0,0,,1,2,.500,1,1,2,0,1,0,0,2,1
eisleho01,23:00,2,9,.222,2,5,.400,1,1,1.000,0,0,0,1,1,0,1,4,7
ostergr01,23:00,3,5,.600,0,0,,0,2,.000,3,6,9,0,1,6,3,1,6
russebr01,22:00,2,5,.400,1,3,.333,1,2,.500,2,5,7,0,0,0,0,2,6
andersh01,21:00,2,7,.286,0,0,,2,2,1.000,2,2,4,0,1,0,1,2,6
morrich01,18:00,3,6,.500,1,3,.333,2,2,1.000,0,2,2,1,2,0,0,3,9
carran01,9:00,1,3,.333,0,0,,0,0,,0,0,0,2,0,0,0,2,2
vaughja01,7:00,0,2,.000,0,1,.000,0,0,,0,0,0,3,0,0,1,0,0
Team Totals,240,22,77,.286,4,14,.286,16,25,.640,15,24,39,16,10,8,10,27,64
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
duncati01,36:00,5,12,.417,0,0,,0,0,,5,5,10,2,0,1,0,0,10
jacksja01,35:00,4,10,.400,2,6,.333,4,4,1.000,0,6,6,1,1,0,0,2,14
johnsav01,30:00,3,8,.375,0,0,,7,8,.875,1,1,2,5,1,0,4,0,13
robinda01,29:00,6,14,.429,0,0,,9,12,.750,4,5,9,0,1,7,4,1,21
perduwi01,26:00,0,4,.000,0,0,,5,6,.833,5,6,11,0,1,2,3,5,5
persoch01,28:00,2,7,.286,2,6,.333,0,0,,0,6,6,1,2,0,1,2,6
delnevi01,17:00,4,4,1.000,0,0,,1,1,1.000,1,4,5,2,0,0,0,4,9
gearyre01,12:00,0,2,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,3,0
herreca01,10:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,3,0
rosema01,7:00,1,2,.500,0,0,,2,4,.500,2,3,5,0,0,0,2,0,4
willimo01,5:00,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,1,0,4
lohaubr01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,27,68,.397,4,13,.308,28,35,.800,19,39,58,13,6,10,16,20,86
