Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
murrala01,46:00,9,17,.529,0,2,.000,3,6,.500,2,3,5,1,1,0,1,2,21
richapo01,44:00,6,13,.462,0,3,.000,3,8,.375,0,4,4,11,1,1,5,1,15
vaughlo01,35:00,9,15,.600,0,1,.000,4,6,.667,4,8,12,2,3,2,5,2,22
outlabo01,35:00,2,4,.500,0,0,,1,1,1.000,2,4,6,2,4,2,4,5,5
sealyma01,33:00,7,12,.583,0,2,.000,3,3,1.000,1,5,6,4,1,0,1,3,17
masseto01,25:00,4,7,.571,0,0,,3,4,.750,1,4,5,0,0,2,1,5,11
deherte01,14:00,2,5,.400,0,1,.000,4,5,.800,1,1,2,0,2,0,1,3,8
grantga01,5:00,1,2,.500,0,0,,4,6,.667,0,0,0,1,0,0,1,0,6
piatker01,2:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
ellisha01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,41,76,.539,0,9,.000,25,39,.641,11,29,40,21,12,7,19,22,107
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
radjadi01,41:00,7,14,.500,0,1,.000,8,11,.727,4,14,18,3,2,1,3,4,22
brownde01,28:00,5,13,.385,1,3,.333,0,0,,0,1,1,2,2,0,1,4,11
wilkido01,20:00,1,9,.111,0,1,.000,0,0,,1,0,1,1,0,0,1,1,2
montrer01,16:00,1,2,.500,0,0,,0,0,,2,2,4,0,0,0,3,3,2
wesleda01,15:00,1,3,.333,0,0,,0,0,,0,2,2,2,0,0,1,2,2
douglsh01,33:00,6,16,.375,0,2,.000,3,4,.750,2,1,3,2,2,0,2,3,15
mcdanxa01,32:00,8,18,.444,0,2,.000,1,1,1.000,7,5,12,3,2,0,3,5,17
foxri01,28:00,6,7,.857,0,0,,4,6,.667,2,0,2,2,1,1,3,3,16
minorgr01,22:00,5,10,.500,1,1,1.000,0,0,,2,3,5,3,0,1,2,4,11
ellispe01,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,1,0
Team Totals,240,40,92,.435,2,10,.200,16,22,.727,20,29,49,18,9,3,21,30,98
