Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mckeyde01,43:00,4,16,.250,0,1,.000,0,0,,4,1,5,3,2,0,3,6,8
millere01,33:00,12,22,.545,7,13,.538,6,6,1.000,1,1,2,4,3,0,0,3,37
davisda01,29:00,3,8,.375,0,1,.000,1,2,.500,3,5,8,1,0,1,0,4,7
smitsri01,26:00,5,11,.455,0,0,,5,5,1.000,2,9,11,1,0,0,3,4,15
jacksma01,23:00,1,3,.333,0,0,,0,0,,1,1,2,7,0,0,1,2,2
flemive01,25:00,7,10,.700,0,0,,5,6,.833,0,1,1,4,1,0,2,2,19
willijo02,17:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
scottby01,16:00,3,7,.429,1,4,.250,0,0,,0,4,4,1,1,0,2,1,7
thompla01,16:00,0,3,.000,0,0,,0,0,,2,3,5,1,0,2,1,2,0
mitchsa01,12:00,3,5,.600,0,0,,2,3,.667,0,0,0,0,0,0,0,5,8
Team Totals,240,38,88,.432,8,19,.421,19,22,.864,13,25,38,22,7,3,12,30,103
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
benjabe01,39:00,10,15,.667,0,0,,10,10,1.000,3,6,9,1,1,4,2,3,30
anderke01,39:00,4,13,.308,1,2,.500,5,5,1.000,0,0,0,16,0,0,2,3,14
colemde01,38:00,6,14,.429,1,1,1.000,7,10,.700,4,11,15,3,0,1,2,2,20
brownpj01,26:00,2,3,.667,0,0,,2,2,1.000,1,7,8,0,1,0,0,0,6
waltere01,16:00,5,7,.714,2,4,.500,2,2,1.000,0,0,0,1,0,0,0,2,14
gilliar01,23:00,3,8,.375,0,0,,6,8,.750,2,6,8,1,3,1,0,1,12
morrich01,23:00,4,7,.571,2,4,.500,0,2,.000,2,0,2,2,2,2,3,3,10
floydsl01,13:00,1,2,.500,1,2,.500,2,2,1.000,0,0,0,1,0,0,1,0,5
childch01,10:00,0,0,,0,0,,0,0,,0,1,1,3,0,0,0,4,0
willija01,9:00,0,3,.000,0,0,,3,4,.750,3,5,8,0,1,0,1,2,3
mahorri01,4:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,240,35,73,.479,7,13,.538,37,45,.822,15,37,52,28,8,8,11,21,114
