Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jonesed02,44:00,6,14,.429,4,8,.500,1,2,.500,0,2,2,4,4,1,4,3,17
campbel01,41:00,11,20,.550,0,0,,5,6,.833,4,0,4,2,2,5,1,6,27
divacvl01,39:00,5,11,.455,0,0,,1,2,.500,4,11,15,5,2,1,1,3,11
vanexni01,34:00,7,14,.500,4,8,.500,1,1,1.000,0,2,2,2,1,0,3,1,19
cebalce01,32:00,6,11,.545,1,1,1.000,6,9,.667,4,4,8,2,1,0,3,2,19
peelean01,27:00,4,8,.500,2,3,.667,0,0,,0,4,4,4,2,0,1,3,10
smithto02,21:00,4,8,.500,3,4,.750,0,0,,0,0,0,4,3,0,1,3,11
lynchge01,14:00,4,6,.667,0,0,,0,0,,1,1,2,1,0,0,1,1,8
bowiesa01,13:00,3,4,.750,0,0,,0,0,,1,4,5,5,0,0,3,2,6
Team Totals,265,50,96,.521,14,24,.583,14,20,.700,14,28,42,29,15,7,18,24,128
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
schrede01,42:00,10,16,.625,0,0,,6,9,.667,2,8,10,3,1,0,5,4,26
gillke01,42:00,11,20,.550,1,4,.250,2,3,.667,2,2,4,3,2,1,1,2,25
paytoga01,42:00,10,16,.625,2,3,.667,0,0,,1,2,3,13,4,0,3,2,22
kempsh01,36:00,8,14,.571,0,0,,5,8,.625,2,2,4,1,2,3,7,4,21
cartwbi01,18:00,1,3,.333,0,0,,1,4,.250,2,7,9,1,0,0,0,3,3
mcmilna01,26:00,1,5,.200,1,1,1.000,1,2,.500,2,2,4,3,0,0,2,2,4
perkisa01,25:00,2,5,.400,0,3,.000,7,7,1.000,1,2,3,6,4,1,0,2,11
askewvi01,23:00,2,5,.400,0,0,,2,2,1.000,1,2,3,2,0,0,2,2,6
marcisa01,11:00,1,4,.250,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3
Team Totals,265,46,88,.523,5,12,.417,24,35,.686,13,27,40,32,13,5,21,21,121
