Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
burresc01,37:00,5,7,.714,2,4,.500,5,6,.833,1,4,5,1,2,2,3,2,17
johnsla02,36:00,6,12,.500,2,4,.500,2,4,.500,0,2,2,5,0,1,2,3,16
mournal01,35:00,3,7,.429,0,0,,10,14,.714,1,8,9,1,1,2,3,1,16
boguemu01,26:00,0,2,.000,0,0,,5,5,1.000,3,3,6,8,4,0,2,0,5
hawkihe01,23:00,4,7,.571,1,2,.500,2,4,.500,1,3,4,1,1,1,3,2,11
curryde01,23:00,8,13,.615,4,7,.571,1,1,1.000,0,2,2,2,2,0,4,3,21
adamsmi01,22:00,5,9,.556,1,2,.500,1,2,.500,1,2,3,4,2,0,1,3,12
wolfjo01,22:00,2,2,1.000,0,0,,2,2,1.000,1,7,8,3,0,0,0,1,6
parisro01,6:00,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,1,0
wingada01,4:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,1,2
hancoda01,3:00,0,2,.000,0,0,,0,2,.000,0,0,0,0,0,1,0,0,0
suttogr01,3:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,34,64,.531,10,20,.500,28,40,.700,10,31,41,26,12,7,19,17,106
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumarjo01,30:00,4,10,.400,1,3,.333,3,4,.750,2,1,3,2,2,0,1,2,12
hillgr01,29:00,5,12,.417,0,1,.000,1,2,.500,1,0,1,3,3,0,4,2,11
millste01,21:00,3,8,.375,0,2,.000,0,0,,1,4,5,2,0,0,2,4,6
knighne01,21:00,2,3,.667,0,0,,0,0,,0,4,4,4,0,1,2,3,4
westma01,18:00,2,6,.333,0,0,,1,2,.500,5,3,8,1,0,1,1,2,5
addisra01,26:00,8,20,.400,4,11,.364,5,5,1.000,1,1,2,2,1,1,1,2,25
dawkijo01,25:00,1,6,.167,0,2,.000,1,2,.500,1,4,5,4,1,0,4,3,3
curlebi01,24:00,1,11,.091,0,0,,0,0,,3,0,3,0,1,0,0,4,2
houstal01,20:00,3,7,.429,1,4,.250,0,0,,0,0,0,1,2,1,2,1,7
milleol01,15:00,0,0,,0,0,,0,0,,1,2,3,0,0,1,0,3,0
leckner01,11:00,1,3,.333,0,0,,1,2,.500,2,3,5,0,0,0,0,1,3
Team Totals,240,30,86,.349,6,23,.261,12,17,.706,17,22,39,19,10,5,17,27,78
