Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,32:00,6,13,.462,0,2,.000,2,2,1.000,0,3,3,8,0,0,3,1,14
schrede01,31:00,9,12,.750,5,6,.833,4,4,1.000,2,3,5,2,0,1,0,2,27
askewvi01,30:00,5,8,.625,0,0,,0,2,.000,1,1,2,3,0,0,3,4,10
mcmilna01,29:00,2,2,1.000,0,0,,1,2,.500,0,1,1,7,3,0,3,5,5
kempsh01,26:00,8,13,.615,0,0,,2,4,.500,2,7,9,6,0,0,2,5,18
gillke01,31:00,6,12,.500,0,0,,2,3,.667,1,6,7,5,2,1,0,4,14
perkisa01,26:00,5,12,.417,2,6,.333,3,4,.750,0,3,3,2,2,0,1,3,15
marcisa01,21:00,1,4,.250,0,0,,8,12,.667,1,1,2,2,0,0,1,2,10
johnser02,10:00,1,4,.250,0,0,,0,0,,1,2,3,0,1,0,1,4,2
schefst01,4:00,1,3,.333,0,0,,1,2,.500,2,0,2,0,0,0,0,0,3
Team Totals,240,44,83,.530,7,14,.500,23,35,.657,10,27,37,35,8,2,14,30,118
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
guglito01,36:00,5,15,.333,1,4,.250,2,2,1.000,2,8,10,9,1,2,1,3,13
laettch01,34:00,8,12,.667,0,0,,4,6,.667,0,6,6,7,1,0,8,3,20
westdo01,31:00,6,8,.750,0,0,,5,7,.714,1,1,2,1,0,0,2,5,17
garlawi01,20:00,2,5,.400,0,0,,2,2,1.000,0,2,2,1,0,0,0,2,6
rooksse01,18:00,5,8,.625,0,0,,1,3,.333,2,2,4,1,0,0,1,2,11
smithch03,30:00,3,7,.429,1,5,.200,0,0,,0,0,0,3,0,1,0,3,7
martida01,28:00,2,6,.333,0,0,,9,10,.900,2,0,2,6,2,0,4,1,13
fostegr01,21:00,5,10,.500,0,1,.000,1,1,1.000,1,4,5,2,1,1,0,2,11
kingst01,18:00,1,2,.500,0,0,,4,6,.667,1,1,2,1,0,2,1,3,6
guibean01,4:00,0,2,.000,0,0,,0,2,.000,0,2,2,0,1,0,0,1,0
Team Totals,240,37,75,.493,2,10,.200,28,39,.718,9,26,35,31,6,6,17,25,104
