New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,38:00,12,21,.571,0,0,,4,8,.500,1,5,6,4,0,4,2,4,28
starkjo01,36:00,7,15,.467,2,8,.250,3,7,.429,0,4,4,5,1,0,2,1,19
harpede01,36:00,6,7,.857,0,1,.000,2,2,1.000,0,1,1,7,0,0,0,3,14
oaklech01,30:00,2,6,.333,1,1,1.000,0,0,,2,7,9,1,0,0,2,2,5
bonnean01,21:00,1,3,.333,0,0,,0,0,,1,1,2,4,1,0,1,2,2
masonan01,21:00,3,5,.600,0,0,,3,4,.750,3,5,8,2,2,0,3,3,9
davishu01,18:00,5,7,.714,3,5,.600,2,2,1.000,1,0,1,1,0,0,0,1,15
smithch01,18:00,3,7,.429,0,0,,7,8,.875,3,1,4,1,0,0,2,5,13
anthogr01,12:00,0,3,.000,0,2,.000,2,2,1.000,0,2,2,1,1,0,0,0,2
willihe01,10:00,0,1,.000,0,0,,0,0,,0,2,2,1,0,2,0,1,0
Team Totals,240,39,75,.520,6,17,.353,23,33,.697,11,28,39,27,5,6,12,22,107
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hillgr01,46:00,7,19,.368,0,0,,12,17,.706,4,8,12,9,3,2,3,3,26
houstal01,43:00,12,19,.632,3,7,.429,5,5,1.000,2,1,3,3,0,0,1,2,32
dumarjo01,37:00,5,13,.385,3,5,.600,0,0,,0,1,1,7,0,0,3,2,13
westma01,33:00,7,11,.636,0,0,,0,3,.000,3,3,6,0,2,1,0,5,14
milleol01,27:00,3,6,.500,0,0,,2,3,.667,2,5,7,0,1,2,2,4,8
newbiiv01,23:00,1,3,.333,0,0,,0,0,,4,2,6,0,0,0,1,2,2
hunteli01,16:00,1,7,.143,0,3,.000,0,0,,0,2,2,1,0,0,1,2,2
addisra01,11:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,1,0,2,0
leckner01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,2,2,0
Team Totals,240,36,79,.456,6,15,.400,19,28,.679,15,24,39,20,6,7,13,24,97
