Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnsla02,41:00,7,11,.636,5,8,.625,5,6,.833,0,1,1,3,0,0,3,0,24
mournal01,39:00,5,11,.455,0,1,.000,9,10,.900,2,10,12,3,0,1,2,3,19
boguemu01,35:00,5,10,.500,0,0,,0,2,.000,0,3,3,2,1,0,3,2,10
hawkihe01,29:00,0,6,.000,0,4,.000,0,0,,0,1,1,1,0,0,2,4,0
wingada01,18:00,0,4,.000,0,0,,1,2,.500,0,1,1,3,2,0,0,4,1
gattike01,27:00,2,8,.250,0,0,,0,3,.000,2,4,6,1,0,0,2,3,4
parisro01,14:00,0,3,.000,0,0,,0,0,,2,0,2,0,0,0,1,1,0
suttogr01,13:00,0,6,.000,0,3,.000,0,2,.000,0,1,1,3,1,0,1,3,0
wolfjo01,10:00,0,2,.000,0,0,,1,2,.500,1,1,2,0,0,0,0,1,1
hancoda01,9:00,3,3,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,1,0,7
tolbeto01,5:00,0,1,.000,0,0,,2,2,1.000,2,2,4,0,0,0,1,2,2
Team Totals,240,22,65,.338,6,17,.353,18,29,.621,9,25,34,16,5,1,16,23,68
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
davisda01,32:00,6,8,.750,0,0,,0,2,.000,5,5,10,3,1,2,0,3,12
mckeyde01,32:00,4,12,.333,1,2,.500,1,2,.500,2,3,5,2,2,0,4,3,10
millere01,30:00,4,7,.571,3,4,.750,5,6,.833,0,2,2,3,2,0,1,3,16
jacksma01,26:00,1,5,.200,0,1,.000,0,0,,2,2,4,10,1,0,0,1,2
smitsri01,23:00,8,13,.615,0,0,,2,3,.667,0,5,5,1,1,0,4,4,18
scottby01,26:00,4,8,.500,3,4,.750,0,0,,0,4,4,3,1,0,2,1,11
mitchsa01,23:00,4,8,.500,0,0,,2,4,.500,0,4,4,2,0,1,0,4,10
workmha01,17:00,2,6,.333,2,4,.500,0,0,,1,2,3,5,0,0,0,2,6
davisan01,11:00,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,0,5,4
kitegr01,9:00,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,1,0
flemive01,6:00,0,0,,0,0,,4,4,1.000,0,2,2,2,0,0,0,0,4
ferredu01,5:00,2,2,1.000,0,0,,0,1,.000,0,0,0,0,0,0,0,2,4
Team Totals,240,37,73,.507,9,15,.600,14,22,.636,12,31,43,31,8,3,12,29,97
