Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
burresc01,39:00,2,5,.400,1,3,.333,0,0,,0,2,2,2,4,2,1,2,5
mournal01,38:00,11,19,.579,0,1,.000,5,8,.625,3,7,10,1,0,5,3,6,27
hawkihe01,32:00,9,12,.750,2,4,.500,6,6,1.000,1,3,4,1,0,0,2,2,26
boguemu01,32:00,3,8,.375,0,0,,4,5,.800,1,4,5,8,0,0,2,4,10
johnsla02,31:00,7,17,.412,3,6,.500,4,4,1.000,0,6,6,5,0,0,3,2,21
curryde01,22:00,4,8,.500,2,4,.500,2,4,.500,0,3,3,1,0,0,1,2,12
adamsmi01,16:00,2,5,.400,2,4,.500,0,0,,0,1,1,3,0,0,1,0,6
wolfjo01,15:00,0,0,,0,0,,2,4,.500,1,7,8,1,0,0,0,3,2
parisro01,14:00,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0
wingada01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,75,.507,10,22,.455,23,31,.742,6,36,42,22,4,7,13,21,109
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stricro02,43:00,10,19,.526,1,5,.200,3,5,.600,2,2,4,9,3,0,2,1,24
grantha01,35:00,5,11,.455,0,0,,2,4,.500,2,3,5,1,0,0,1,2,12
willibu01,34:00,2,4,.500,0,0,,8,10,.800,1,5,6,2,1,0,0,4,12
dudlech02,27:00,2,5,.400,0,0,,0,0,,4,4,8,1,0,1,1,5,4
robinja02,11:00,2,6,.333,0,1,.000,0,0,,0,0,0,0,1,0,3,1,4
portete01,34:00,7,19,.368,4,9,.444,2,2,1.000,1,2,3,3,2,0,0,2,20
thorpot01,29:00,5,14,.357,0,0,,1,4,.250,3,9,12,2,0,0,1,6,11
kerseje01,18:00,3,12,.250,1,2,.500,1,3,.333,5,2,7,0,1,0,0,5,8
mckieaa01,9:00,2,4,.500,0,0,,0,0,,2,1,3,1,0,0,1,1,4
Team Totals,240,38,94,.404,6,17,.353,17,28,.607,20,28,48,19,8,1,9,27,99
