Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mullich01,45:00,10,16,.625,3,5,.600,3,3,1.000,2,3,5,4,1,2,3,4,26
sprewla01,44:00,8,18,.444,2,2,1.000,12,17,.706,0,4,4,5,2,1,4,1,30
roziecl01,44:00,9,14,.643,0,1,.000,2,4,.500,1,11,12,3,1,1,3,1,20
jennike01,35:00,5,9,.556,3,6,.500,3,4,.750,2,6,8,5,2,1,3,2,16
marshdo01,26:00,5,13,.385,1,4,.250,0,2,.000,4,1,5,1,0,2,1,3,11
woodda01,24:00,4,6,.667,1,2,.500,1,2,.500,2,2,4,0,1,1,1,6,10
lorthry01,13:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,1,0,2
legleti01,9:00,2,4,.500,1,3,.333,3,3,1.000,0,1,1,0,2,0,0,1,8
Team Totals,240,44,83,.530,11,23,.478,24,35,.686,11,28,39,19,9,8,16,18,123
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mashbja01,38:00,8,22,.364,3,9,.333,10,14,.714,0,2,2,5,0,1,2,2,29
willilo01,38:00,7,10,.700,0,0,,0,2,.000,12,7,19,2,0,5,2,2,14
kiddja01,36:00,4,11,.364,1,4,.250,0,0,,2,4,6,11,4,1,3,1,9
harrilu01,31:00,2,9,.222,0,3,.000,0,0,,2,4,6,6,0,1,3,5,4
jonespo01,27:00,10,13,.769,1,2,.500,0,0,,2,9,11,1,0,0,3,4,21
mccloge01,24:00,3,11,.273,1,5,.200,2,2,1.000,1,3,4,1,0,1,2,4,9
tarplro01,17:00,1,6,.167,0,0,,2,2,1.000,2,4,6,2,1,0,1,1,4
brooksc01,16:00,6,10,.600,0,0,,0,1,.000,0,2,2,2,1,0,1,0,12
dumasto01,8:00,3,4,.750,2,2,1.000,0,0,,0,0,0,0,0,0,1,4,8
hodgedo01,5:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,2
Team Totals,240,45,97,.464,8,25,.320,14,21,.667,21,35,56,30,6,9,19,25,112
