Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
brownde01,33:00,4,9,.444,3,5,.600,3,3,1.000,0,1,1,2,1,0,4,1,14
wesleda01,31:00,1,5,.200,1,3,.333,0,0,,0,1,1,7,1,0,1,2,3
montrer01,30:00,6,12,.500,0,0,,6,7,.857,4,2,6,0,1,1,0,3,18
wilkido01,27:00,4,11,.364,1,4,.250,3,3,1.000,1,1,2,2,1,0,2,1,12
radjadi01,25:00,7,15,.467,0,0,,1,2,.500,0,6,6,3,0,0,2,1,15
mcdanxa01,18:00,7,10,.700,0,0,,3,5,.600,1,7,8,1,0,1,2,3,17
minorgr01,18:00,4,8,.500,0,0,,2,2,1.000,2,2,4,2,0,0,2,1,10
foxri01,15:00,3,4,.750,0,1,.000,1,1,1.000,1,0,1,3,0,0,3,4,7
edwarbl01,14:00,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,1,3,0
harrito01,12:00,2,5,.400,0,1,.000,3,3,1.000,0,0,0,0,0,0,1,2,7
stronde01,11:00,2,2,1.000,0,0,,0,1,.000,0,3,3,0,1,0,1,3,4
earlac01,6:00,0,0,,0,0,,2,2,1.000,0,2,2,0,0,0,1,2,2
Team Totals,240,40,83,.482,5,14,.357,24,29,.828,9,27,36,20,5,2,20,26,109
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
pippesc01,30:00,11,15,.733,2,3,.667,2,2,1.000,1,5,6,4,2,1,2,2,26
armstbj01,29:00,4,11,.364,0,2,.000,3,3,1.000,0,0,0,4,1,0,1,1,11
harpero01,23:00,3,5,.600,0,1,.000,1,2,.500,1,4,5,7,2,0,3,2,7
perduwi01,21:00,5,7,.714,0,0,,1,3,.333,5,2,7,1,2,0,0,1,11
krystla01,15:00,3,6,.500,0,0,,0,0,,2,1,3,2,0,0,1,2,6
kerrst01,24:00,3,6,.500,1,2,.500,0,2,.000,2,2,4,2,0,0,1,2,7
kukocto01,23:00,3,7,.429,1,3,.333,5,7,.714,1,6,7,5,1,0,1,1,12
buechju01,18:00,6,11,.545,3,5,.600,2,4,.500,0,0,0,1,0,0,1,2,17
simpkdi01,16:00,4,6,.667,0,0,,3,4,.750,1,4,5,1,1,0,0,4,11
wennibi01,14:00,3,6,.500,0,0,,0,0,,0,3,3,0,1,0,1,3,6
myerspe01,14:00,1,3,.333,0,0,,3,3,1.000,0,0,0,3,0,0,1,1,5
fostegr01,13:00,3,4,.750,0,0,,0,0,,0,2,2,0,0,0,1,4,6
Team Totals,240,49,87,.563,7,16,.438,20,30,.667,13,29,42,30,10,1,13,25,125
