Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robincl02,46:00,10,18,.556,2,4,.500,1,2,.500,4,7,11,2,0,1,4,2,23
stricro02,38:00,7,15,.467,0,0,,9,11,.818,0,3,3,7,1,0,3,2,23
drexlcl01,37:00,9,21,.429,5,9,.556,5,7,.714,3,3,6,6,4,1,4,3,28
willibu01,36:00,2,4,.500,0,0,,3,4,.750,3,6,9,1,2,1,2,4,7
dudlech02,19:00,1,3,.333,0,0,,2,2,1.000,2,2,4,0,0,2,0,5,4
murratr01,23:00,5,7,.714,1,2,.500,0,0,,0,3,3,0,1,0,1,2,11
bryanma01,18:00,2,2,1.000,0,0,,1,2,.500,3,5,8,1,0,0,4,3,5
robinja02,13:00,1,3,.333,0,1,.000,2,2,1.000,0,0,0,2,0,1,1,0,4
hensost01,10:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,2,0,0,0,1,3
Team Totals,240,38,74,.514,9,17,.529,23,30,.767,15,29,44,21,8,6,19,22,108
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richapo01,43:00,8,14,.571,2,4,.500,0,0,,0,4,4,9,2,1,1,3,18
murrala01,43:00,7,20,.350,1,3,.333,3,3,1.000,2,1,3,3,1,0,2,1,18
vaughlo01,40:00,6,15,.400,0,0,,2,6,.333,6,7,13,2,3,0,1,3,14
sealyma01,32:00,7,13,.538,3,4,.750,3,4,.750,1,1,2,3,2,0,4,5,20
outlabo01,22:00,0,3,.000,0,0,,4,6,.667,1,1,2,1,2,1,2,4,4
masseto01,23:00,1,4,.250,0,0,,2,2,1.000,4,3,7,1,0,1,2,4,4
deherte01,16:00,3,9,.333,1,1,1.000,0,0,,0,1,1,1,0,0,1,1,7
piatker01,10:00,2,5,.400,1,1,1.000,0,0,,2,0,2,0,0,0,1,1,5
woodsra01,6:00,0,2,.000,0,2,.000,2,2,1.000,0,0,0,2,0,0,0,1,2
rileyer01,5:00,2,3,.667,0,0,,1,2,.500,2,1,3,0,1,0,1,0,5
Team Totals,240,36,88,.409,8,15,.533,17,25,.680,18,19,37,22,11,3,15,23,97
