Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
onealsh01,40:00,10,23,.435,0,0,,8,13,.615,4,7,11,1,2,3,2,4,28
grantho01,36:00,6,7,.857,0,0,,3,4,.750,1,7,8,1,1,2,1,3,15
hardaan01,35:00,7,12,.583,3,4,.750,4,9,.444,4,2,6,5,2,0,2,3,21
anderni01,32:00,1,4,.250,0,1,.000,3,4,.750,0,5,5,6,0,0,3,3,5
royaldo01,18:00,1,2,.500,0,0,,5,6,.833,0,1,1,2,0,0,1,2,7
scottde01,27:00,3,8,.375,0,1,.000,2,2,1.000,0,0,0,3,2,0,0,0,8
turneje01,17:00,4,7,.571,1,4,.250,3,3,1.000,0,1,1,1,1,0,0,1,12
bowiean01,16:00,0,2,.000,0,0,,0,0,,1,0,1,3,0,0,3,4,0
thompbr01,13:00,1,5,.200,1,3,.333,0,0,,0,0,0,3,1,0,1,3,3
shawbr01,3:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2
aventan01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,34,71,.479,5,13,.385,28,41,.683,10,24,34,25,9,5,14,24,101
Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,40:00,8,12,.667,1,1,1.000,9,12,.750,0,10,10,4,0,1,5,5,26
stockjo01,38:00,8,14,.571,1,3,.333,3,5,.600,0,3,3,11,4,0,3,4,20
hornaje01,33:00,6,16,.375,2,4,.500,3,5,.600,2,0,2,2,3,0,2,3,17
donalja01,22:00,1,1,1.000,0,0,,0,0,,3,3,6,1,0,0,0,3,2
benoida01,20:00,1,2,.500,0,1,.000,2,2,1.000,0,5,5,0,1,0,2,4,4
keefead01,26:00,3,6,.500,0,0,,1,2,.500,1,3,4,0,0,0,2,3,7
chambto01,19:00,4,8,.500,0,0,,0,0,,1,2,3,2,0,0,1,2,8
edwarbl01,17:00,2,6,.333,1,2,.500,3,3,1.000,0,2,2,0,2,0,1,3,8
carran01,15:00,1,2,.500,0,0,,2,2,1.000,0,1,1,1,0,0,2,4,4
crottjo01,10:00,1,2,.500,0,1,.000,0,0,,0,1,1,2,0,0,1,1,2
Team Totals,240,35,69,.507,5,12,.417,23,31,.742,7,30,37,23,10,1,19,32,98
