Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willico02,31:00,6,13,.462,0,0,,3,4,.750,3,1,4,0,1,0,2,3,15
richmmi01,31:00,2,12,.167,0,5,.000,3,4,.750,0,0,0,1,2,0,0,3,7
owensbi01,27:00,5,13,.385,1,1,1.000,0,0,,3,1,4,3,1,0,1,4,11
polynol01,27:00,4,13,.308,0,0,,2,3,.667,4,2,6,1,0,0,1,2,10
abdulma02,25:00,0,2,.000,0,1,.000,0,0,,0,4,4,3,0,0,2,2,0
smithmi02,26:00,1,3,.333,0,0,,3,4,.750,1,8,9,1,0,0,1,1,5
edneyty01,19:00,2,11,.182,0,2,.000,4,4,1.000,2,0,2,3,1,0,2,1,8
causwdu01,17:00,1,4,.250,0,0,,0,2,.000,5,0,5,0,1,1,3,6,2
daniell01,12:00,1,6,.167,1,5,.200,0,0,,0,1,1,0,1,0,0,1,3
simmoli01,11:00,1,4,.250,0,1,.000,1,1,1.000,0,3,3,1,0,0,0,3,3
gamblke01,8:00,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0
hurlebo01,6:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2
Team Totals,240,24,85,.282,2,16,.125,16,22,.727,18,21,39,13,7,1,13,28,66
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hunteli01,36:00,6,11,.545,1,3,.333,0,0,,0,3,3,3,1,0,1,2,13
dumarjo01,32:00,1,2,.500,0,0,,6,6,1.000,1,4,5,7,0,0,3,1,8
hillgr01,31:00,9,18,.500,0,0,,5,6,.833,2,12,14,2,2,1,2,3,23
longgr01,26:00,6,7,.857,1,1,1.000,2,3,.667,0,4,4,1,0,0,1,2,15
thorpot01,25:00,2,4,.500,0,0,,7,8,.875,0,0,0,1,0,0,2,4,11
currymi01,22:00,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,3,0
mahorri01,17:00,2,4,.500,0,0,,2,2,1.000,3,3,6,0,0,0,2,4,6
augmost01,15:00,2,5,.400,0,0,,2,2,1.000,1,8,9,0,0,2,4,4,6
ratlith01,12:00,1,2,.500,0,0,,0,4,.000,1,1,2,0,1,0,1,2,2
millste01,9:00,2,5,.400,0,1,.000,0,0,,0,0,0,0,0,0,0,1,4
reiddo01,8:00,2,3,.667,0,0,,1,2,.500,2,1,3,2,0,0,0,1,5
willije01,7:00,1,4,.250,0,0,,0,0,,1,3,4,2,1,0,2,0,2
Team Totals,240,34,67,.507,2,6,.333,25,33,.758,11,40,51,18,5,3,20,27,95
