Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,36:00,14,22,.636,6,9,.667,6,7,.857,1,2,3,2,0,0,0,2,40
mckeyde01,36:00,2,10,.200,0,2,.000,2,2,1.000,4,1,5,1,1,0,4,3,6
besttr01,31:00,4,7,.571,0,1,.000,3,3,1.000,0,4,4,11,1,0,3,2,11
davisda01,31:00,5,8,.625,0,0,,0,0,,4,6,10,1,0,4,0,2,10
smitsri01,30:00,7,16,.438,0,0,,8,8,1.000,3,8,11,1,1,2,3,2,22
davisan01,27:00,3,9,.333,0,0,,1,4,.250,1,4,5,2,0,1,2,2,7
allenje01,17:00,0,0,,0,0,,1,2,.500,1,3,4,5,0,0,1,1,1
ferredu01,15:00,0,2,.000,0,0,,0,0,,0,0,0,0,1,0,1,3,0
hoibefr01,13:00,3,4,.750,1,2,.500,0,0,,0,1,1,1,0,0,1,1,7
dampier01,4:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,1,0,2
Team Totals,240,39,80,.488,7,14,.500,21,26,.808,15,29,44,24,4,7,16,18,106
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
divacvl01,43:00,4,12,.333,0,0,,1,2,.500,5,4,9,9,1,7,2,3,9
ricegl01,39:00,13,22,.591,2,7,.286,6,8,.750,0,5,5,5,3,0,1,1,34
boguemu01,34:00,4,8,.500,2,3,.667,0,0,,2,1,3,7,3,0,3,2,10
smithto02,18:00,2,4,.500,1,2,.500,0,0,,0,1,1,3,1,0,0,0,5
zidekge01,10:00,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,0,0
rosema01,31:00,6,9,.667,0,0,,2,2,1.000,2,5,7,1,2,1,4,5,14
curryde01,31:00,5,14,.357,2,3,.667,1,2,.500,0,0,0,2,1,0,2,3,13
delkto01,14:00,3,7,.429,0,2,.000,2,2,1.000,1,1,2,1,1,0,3,1,8
leckner01,11:00,0,3,.000,0,0,,0,0,,0,1,1,1,0,0,0,3,0
addisra01,9:00,1,4,.250,0,0,,0,0,,2,1,3,1,0,1,0,3,2
Team Totals,240,38,84,.452,7,17,.412,12,16,.750,13,21,34,30,12,9,15,21,95
