Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richmmi01,39:00,7,20,.350,2,5,.400,2,2,1.000,2,1,3,3,2,0,2,2,18
owensbi01,38:00,5,10,.500,0,2,.000,1,2,.500,3,4,7,4,3,1,2,3,11
polynol01,35:00,3,9,.333,0,0,,3,6,.500,1,5,6,4,0,2,2,4,9
abdulma02,30:00,4,13,.308,2,4,.500,2,2,1.000,0,3,3,3,0,0,3,1,12
willico02,22:00,4,6,.667,0,0,,2,2,1.000,2,2,4,1,1,0,1,3,10
smithmi02,25:00,2,5,.400,0,0,,5,8,.625,2,2,4,0,0,2,1,3,9
simmoli01,16:00,3,9,.333,0,2,.000,1,2,.500,0,3,3,0,0,0,0,0,7
edneyty01,14:00,1,7,.143,0,2,.000,0,0,,2,2,4,3,0,0,1,0,2
causwdu01,12:00,0,1,.000,0,0,,0,0,,1,1,2,1,0,1,1,6,0
daniell01,3:00,1,3,.333,1,2,.500,0,0,,0,0,0,1,0,0,0,0,3
gamblke01,3:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,1,2
hurlebo01,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,31,85,.365,5,17,.294,16,24,.667,13,25,38,20,6,7,13,23,83
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,35:00,8,13,.615,2,6,.333,1,2,.500,0,4,4,4,0,0,1,0,19
davisda01,31:00,4,9,.444,0,0,,2,4,.500,8,4,12,2,2,2,3,3,10
mckeyde01,27:00,2,9,.222,0,0,,2,2,1.000,2,4,6,2,0,0,3,2,6
besttr01,26:00,6,11,.545,0,0,,0,0,,1,1,2,4,3,0,3,3,12
dampier01,18:00,3,6,.500,0,0,,3,4,.750,1,9,10,1,0,2,1,3,9
davisan01,29:00,2,6,.333,0,0,,3,6,.500,2,6,8,1,1,0,0,3,7
ferredu01,23:00,6,11,.545,0,1,.000,3,4,.750,1,4,5,2,2,0,0,2,15
askewvi01,23:00,1,6,.167,1,2,.500,4,8,.500,1,2,3,4,1,0,1,5,7
roseja01,17:00,3,6,.500,0,0,,4,4,1.000,0,1,1,3,0,2,2,1,10
allenje01,8:00,3,3,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,6
hoibefr01,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,240,38,81,.469,3,9,.333,22,34,.647,17,36,53,23,9,6,14,23,101
