Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richmmi01,44:00,8,16,.500,1,1,1.000,7,9,.778,0,6,6,2,1,1,1,5,24
grantbr01,34:00,8,14,.571,0,0,,4,6,.667,8,7,15,2,2,1,2,2,20
abdulma02,25:00,1,7,.143,0,0,,0,0,,0,0,0,2,1,0,0,2,2
willico02,23:00,3,7,.429,0,0,,1,3,.333,2,1,3,1,1,0,3,4,7
polynol01,22:00,3,6,.500,0,0,,0,0,,1,6,7,2,0,1,1,3,6
simmoli01,27:00,1,4,.250,0,1,.000,3,4,.750,0,3,3,3,0,0,1,5,5
edneyty01,24:00,6,10,.600,1,2,.500,10,12,.833,2,2,4,3,3,0,5,1,23
smithmi02,21:00,5,7,.714,0,0,,4,5,.800,3,4,7,3,0,1,1,1,14
causwdu01,16:00,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,1,2,4
gamblke01,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0
hurlebo01,1:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,2
Team Totals,240,37,76,.487,2,4,.500,31,41,.756,17,30,47,18,9,4,16,25,107
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksji01,40:00,8,16,.500,1,3,.333,9,10,.900,4,6,10,5,1,0,3,4,26
mccloge01,32:00,4,11,.364,2,5,.400,7,7,1.000,0,2,2,2,4,0,0,2,17
kiddja01,30:00,2,8,.250,0,3,.000,0,0,,0,0,0,9,1,1,4,3,4
montrer01,19:00,2,3,.667,0,0,,0,3,.000,1,3,4,0,0,0,2,4,4
meyerlo01,16:00,3,5,.600,0,0,,0,0,,0,3,3,0,0,0,3,3,6
milleol01,22:00,0,0,,0,0,,2,6,.333,6,5,11,3,1,2,1,4,2
gatlich01,21:00,2,8,.250,0,0,,0,0,,2,2,4,0,0,1,4,3,4
mashbja01,20:00,2,7,.286,0,3,.000,0,0,,0,0,0,2,1,0,0,1,4
dumasto01,19:00,6,10,.600,1,2,.500,0,0,,0,1,1,1,0,0,0,4,13
harpede01,18:00,4,6,.667,1,3,.333,1,4,.250,0,0,0,1,2,0,1,2,10
stricer01,3:00,1,2,.500,0,0,,2,2,1.000,1,0,1,0,1,0,1,2,4
Team Totals,240,34,76,.447,5,19,.263,21,32,.656,14,22,36,23,11,4,19,32,94
