New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,37:00,10,18,.556,0,0,,11,13,.846,3,12,15,3,1,2,3,1,31
oaklech01,37:00,3,9,.333,0,0,,5,6,.833,2,10,12,4,0,0,0,5,11
houstal01,34:00,6,15,.400,1,4,.250,0,0,,0,1,1,2,1,0,0,4,13
wardch01,32:00,3,3,1.000,1,1,1.000,3,3,1.000,0,7,7,6,1,0,3,3,10
wallajo01,21:00,2,5,.400,0,0,,3,4,.750,0,4,4,3,0,2,6,1,7
starkjo01,34:00,6,12,.500,2,7,.286,4,7,.571,0,3,3,4,2,0,8,4,18
willibu01,21:00,3,6,.500,0,0,,5,5,1.000,1,5,6,0,0,1,0,3,11
mccarwa01,12:00,3,3,1.000,0,0,,0,0,,0,0,0,0,0,0,2,1,6
brooksc01,12:00,1,1,1.000,1,1,1.000,1,2,.500,0,0,0,1,0,0,2,2,4
Team Totals,240,37,72,.514,5,13,.385,32,40,.800,6,42,48,23,5,5,24,24,111
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
wesleda01,43:00,7,14,.500,2,3,.667,4,5,.800,2,3,5,9,5,0,2,5,20
foxri01,36:00,9,18,.500,1,2,.500,7,7,1.000,4,5,9,3,3,1,2,5,26
willier01,35:00,3,12,.250,0,0,,6,7,.857,1,3,4,0,3,1,3,3,12
walkean02,30:00,5,13,.385,0,1,.000,0,1,.000,1,6,7,4,0,0,2,5,10
minorgr01,28:00,5,9,.556,0,0,,3,5,.600,1,1,2,1,2,0,0,2,13
dayto01,24:00,3,13,.231,0,5,.000,0,0,,4,2,6,1,1,1,1,0,6
brownde01,21:00,0,7,.000,0,4,.000,3,4,.750,0,0,0,3,2,0,1,2,3
conloma01,17:00,4,9,.444,0,0,,0,0,,2,3,5,0,0,0,2,4,8
listeal01,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
szabobr01,3:00,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,2,0
Team Totals,240,36,97,.371,3,15,.200,23,29,.793,16,24,40,21,16,3,13,30,98
