Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,39:00,14,22,.636,0,0,,9,12,.750,2,7,9,5,1,0,1,2,37
stockjo01,37:00,7,13,.538,0,1,.000,9,13,.692,1,4,5,5,2,0,6,1,23
hornaje01,35:00,4,11,.364,2,3,.667,9,9,1.000,0,1,1,12,0,0,0,2,19
russebr01,34:00,4,8,.500,4,6,.667,3,4,.750,1,1,2,1,1,1,1,3,15
ostergr01,27:00,3,5,.600,0,0,,0,0,,3,4,7,0,0,1,0,2,6
andersh01,14:00,1,1,1.000,0,0,,0,2,.000,1,2,3,3,0,0,2,0,2
morrich01,14:00,0,2,.000,0,1,.000,0,0,,1,2,3,0,0,0,0,2,0
fostegr01,13:00,1,4,.250,0,0,,0,0,,2,2,4,0,0,0,0,1,2
eisleho01,11:00,2,5,.400,0,1,.000,0,0,,2,1,3,4,0,0,5,2,4
carran01,10:00,3,3,1.000,0,0,,0,0,,1,0,1,0,0,1,0,1,6
keefead01,5:00,0,0,,0,0,,0,0,,0,2,2,0,2,0,0,0,0
howarst01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,39,74,.527,6,12,.500,30,40,.750,14,26,40,30,6,3,15,16,114
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ricegl01,40:00,11,18,.611,3,6,.500,4,6,.667,0,2,2,1,0,0,4,2,29
masonan01,40:00,1,4,.250,0,0,,1,1,1.000,0,8,8,5,1,0,2,6,3
divacvl01,31:00,7,11,.636,0,1,.000,3,4,.750,5,5,10,5,1,1,3,1,17
boguemu01,25:00,4,5,.800,1,2,.500,0,0,,0,2,2,5,1,0,2,4,9
smithto02,13:00,1,4,.250,1,4,.250,2,2,1.000,0,0,0,2,2,1,0,2,5
curryde01,29:00,6,15,.400,1,6,.167,0,0,,0,2,2,3,3,0,2,1,13
delkto01,23:00,4,11,.364,2,5,.400,0,1,.000,0,1,1,2,1,0,3,3,10
geigema01,15:00,1,3,.333,0,0,,1,2,.500,2,3,5,1,0,0,0,6,3
royaldo01,12:00,0,0,,0,0,,2,2,1.000,1,0,1,1,0,0,1,0,2
piercri01,6:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
addisra01,3:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2
rosema01,3:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,36,76,.474,8,26,.308,13,18,.722,9,23,32,25,9,2,17,27,93
