Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
polynol01,45:00,6,12,.500,0,0,,2,2,1.000,4,8,12,5,0,0,1,3,14
abdulma02,43:00,8,19,.421,1,2,.500,3,4,.750,0,3,3,5,0,1,3,2,20
richmmi01,38:00,15,28,.536,2,5,.400,3,4,.750,4,9,13,4,1,1,3,6,35
willico02,30:00,3,7,.429,0,0,,4,8,.500,1,2,3,1,0,2,2,5,10
smithmi02,28:00,3,3,1.000,0,0,,1,1,1.000,4,4,8,3,1,0,1,5,7
gamblke01,30:00,9,13,.692,5,6,.833,0,0,,0,4,4,3,0,2,1,2,23
grayeje01,13:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,1,0,0,2
edneyty01,5:00,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,2,0
causwdu01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
salvake01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
simmoli01,2:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2
Team Totals,240,46,87,.529,8,13,.615,13,19,.684,14,31,45,24,2,7,12,26,113
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksma01,43:00,1,6,.167,0,2,.000,3,4,.750,1,5,6,16,0,1,0,3,5
ellisla01,41:00,11,24,.458,3,6,.500,2,3,.667,2,5,7,1,2,0,1,5,27
mcdyean01,27:00,8,17,.471,0,0,,7,8,.875,3,2,5,0,0,3,2,3,23
piercri01,26:00,7,10,.700,0,1,.000,9,9,1.000,1,2,3,1,1,1,2,5,23
johnser02,16:00,1,2,.500,0,0,,0,0,,1,3,4,0,0,1,1,2,2
ellisda01,34:00,3,13,.231,2,7,.286,8,8,1.000,1,2,3,0,1,0,1,0,16
hammoto01,28:00,4,5,.800,0,0,,1,4,.250,2,2,4,0,0,1,1,2,9
thompbr01,25:00,1,5,.200,0,2,.000,0,0,,1,1,2,1,1,0,1,5,2
Team Totals,240,36,82,.439,5,18,.278,30,36,.833,12,22,34,19,5,7,9,25,107
