Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
sealyma01,44:00,7,16,.438,1,1,1.000,7,9,.778,3,2,5,3,1,2,2,5,22
richapo01,37:00,5,15,.333,3,7,.429,2,2,1.000,1,5,6,4,1,0,2,0,15
rogerro01,36:00,5,8,.625,0,1,.000,2,2,1.000,1,4,5,4,0,0,2,5,12
vaughlo01,29:00,0,8,.000,0,0,,0,0,,3,6,9,4,2,2,1,2,0
duckwke01,5:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
outlabo01,40:00,5,7,.714,0,0,,3,4,.750,3,5,8,1,5,4,1,3,13
murrala01,30:00,1,10,.100,0,4,.000,2,2,1.000,3,6,9,6,1,0,1,0,4
roberst01,28:00,7,11,.636,0,0,,1,2,.500,2,5,7,1,0,0,0,6,15
martida01,14:00,3,7,.429,0,1,.000,1,1,1.000,0,1,1,1,0,0,2,1,7
deherte01,11:00,2,6,.333,0,3,.000,1,2,.500,0,1,1,1,0,0,1,3,5
piatker01,10:00,1,2,.500,0,1,.000,1,1,1.000,0,0,0,0,1,0,1,0,3
wrighlo02,6:00,1,2,.500,0,0,,1,2,.500,0,1,1,0,0,0,1,1,3
Team Totals,290,37,94,.394,4,18,.222,21,27,.778,16,36,52,25,11,8,15,27,99
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
reevebr01,50:00,10,18,.556,0,0,,10,13,.769,2,9,11,2,1,5,4,5,30
peelean01,50:00,7,17,.412,3,7,.429,4,4,1.000,0,7,7,6,3,0,2,4,21
anthogr01,46:00,6,15,.400,4,7,.571,3,4,.750,1,8,9,11,3,0,2,4,19
edwarbl01,43:00,5,10,.500,1,2,.500,0,0,,1,3,4,0,0,0,5,4,11
rogerro02,21:00,3,5,.600,0,0,,1,2,.500,2,4,6,1,0,2,0,2,7
abdursh01,31:00,2,10,.200,0,0,,0,0,,4,5,9,0,3,0,3,4,4
lynchge01,21:00,0,2,.000,0,0,,0,0,,1,0,1,2,0,1,1,2,0
maybele01,12:00,0,2,.000,0,0,,0,0,,0,0,0,3,0,0,0,1,0
motenla01,8:00,0,2,.000,0,0,,0,0,,0,0,0,0,1,2,0,1,0
mobleer01,8:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,290,33,81,.407,8,16,.500,18,23,.783,11,36,47,25,11,10,17,28,92
