Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hillgr01,44:00,11,18,.611,1,3,.333,4,5,.800,3,9,12,5,4,2,3,1,27
dumarjo01,40:00,7,15,.467,4,7,.571,3,3,1.000,0,0,0,4,3,0,3,3,21
thorpot01,36:00,4,8,.500,0,0,,6,9,.667,3,8,11,3,0,0,1,3,14
hunteli01,32:00,4,11,.364,2,5,.400,4,4,1.000,1,1,2,3,0,0,1,4,14
longgr01,20:00,0,6,.000,0,0,,2,2,1.000,3,0,3,1,0,0,1,1,2
millste01,23:00,3,6,.500,3,5,.600,1,1,1.000,2,1,3,0,2,0,3,1,10
greenli01,17:00,0,2,.000,0,0,,0,0,,0,1,1,2,0,0,0,2,0
ratlith01,16:00,5,7,.714,0,0,,0,0,,2,5,7,0,1,2,2,3,10
currymi01,12:00,0,1,.000,0,1,.000,0,0,,0,0,0,2,1,0,2,3,0
Team Totals,240,34,74,.459,10,21,.476,20,24,.833,14,25,39,20,11,4,16,21,98
Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
chrisdo01,46:00,7,12,.583,4,7,.571,2,4,.500,1,5,6,7,1,0,5,5,20
stoudda01,42:00,9,21,.429,3,9,.333,7,8,.875,1,4,5,8,1,0,2,4,28
jonespo01,40:00,2,4,.500,0,0,,2,2,1.000,0,4,4,1,0,1,2,2,6
williwa02,32:00,5,10,.500,3,4,.750,2,4,.500,1,3,4,4,2,2,2,4,15
wrighsh01,6:00,0,1,.000,0,0,,1,2,.500,2,1,3,0,0,0,1,1,1
rogerca01,30:00,2,3,.667,0,0,,1,2,.500,2,4,6,2,1,1,1,4,5
earlac01,23:00,2,9,.222,0,0,,2,2,1.000,2,3,5,2,0,2,3,1,6
longjo01,15:00,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,1,0,5
whitedo01,6:00,2,3,.667,2,3,.667,0,0,,0,0,0,1,0,0,0,0,6
Team Totals,240,31,66,.470,13,25,.520,17,24,.708,9,24,33,25,5,6,17,21,92
