Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,35:00,4,10,.400,2,5,.400,5,5,1.000,0,2,2,3,0,0,1,2,15
davisda01,34:00,2,7,.286,0,0,,2,4,.500,3,6,9,0,2,0,3,4,6
besttr01,30:00,6,14,.429,0,2,.000,8,8,1.000,0,2,2,4,1,0,4,3,20
mckeyde01,24:00,3,6,.500,0,0,,2,2,1.000,2,1,3,1,1,1,0,3,8
dampier01,16:00,3,6,.500,0,0,,0,0,,2,3,5,0,0,1,2,4,6
davisan01,34:00,5,8,.625,0,0,,12,14,.857,1,10,11,0,0,2,3,3,22
askewvi01,20:00,0,5,.000,0,2,.000,0,0,,3,1,4,4,1,0,2,4,0
allenje01,19:00,2,4,.500,1,1,1.000,0,0,,0,2,2,2,2,0,1,2,5
ferredu01,14:00,1,4,.250,0,0,,4,7,.571,0,0,0,2,1,0,1,2,6
johnsed03,14:00,2,7,.286,2,3,.667,0,0,,0,0,0,2,0,0,1,2,6
Team Totals,240,28,71,.394,5,13,.385,33,40,.825,11,27,38,18,8,4,18,29,94
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
bradlsh01,41:00,8,19,.421,0,0,,3,6,.500,3,7,10,1,1,9,1,6,19
gillke01,40:00,7,10,.700,2,4,.500,15,16,.938,6,2,8,4,1,0,5,2,31
kittlke01,40:00,8,15,.533,1,4,.250,0,0,,1,2,3,2,1,0,1,4,17
packro01,38:00,8,15,.533,1,1,1.000,5,6,.833,0,8,8,13,2,0,4,4,22
masseto01,30:00,3,8,.375,0,0,,0,1,.000,3,3,6,0,2,1,3,5,6
mcdanxa01,22:00,2,6,.333,0,0,,2,2,1.000,1,3,4,2,1,1,0,3,6
daniell01,22:00,1,6,.167,0,2,.000,0,0,,1,2,3,0,1,0,0,2,2
reevekh01,4:00,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,1,0,2
dareyi01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,38,82,.463,4,12,.333,25,31,.806,15,28,43,22,9,11,15,27,105
