Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stoudda01,44:00,10,20,.500,6,11,.545,8,8,1.000,0,3,3,6,1,0,4,1,34
williwa02,38:00,4,14,.286,0,5,.000,7,10,.700,3,5,8,4,0,2,2,2,15
chrisdo01,37:00,5,12,.417,0,4,.000,3,4,.750,2,2,4,3,3,0,3,5,13
jonespo01,36:00,2,9,.222,0,0,,0,0,,6,3,9,0,0,0,2,3,4
cambyma01,34:00,5,16,.313,0,0,,2,4,.500,3,8,11,1,1,2,1,5,12
rogerca01,28:00,7,10,.700,0,1,.000,0,0,,2,1,3,0,0,4,0,1,14
oliveji01,15:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
earlac01,8:00,0,2,.000,0,0,,0,0,,0,0,0,0,2,0,0,0,0
Team Totals,240,33,84,.393,6,22,.273,20,26,.769,16,23,39,14,7,8,12,17,92
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
peelean01,38:00,5,14,.357,2,5,.400,5,6,.833,0,7,7,5,2,1,3,2,17
abdursh01,35:00,11,24,.458,0,0,,4,9,.444,6,2,8,2,0,1,1,2,26
reevebr01,35:00,3,9,.333,0,0,,6,6,1.000,2,8,10,2,0,2,1,4,12
maybele01,30:00,3,6,.500,2,4,.500,0,0,,0,1,1,5,1,0,1,4,8
lynchge01,29:00,6,7,.857,0,0,,0,0,,6,7,13,4,4,0,3,2,12
edwarbl01,24:00,6,11,.545,1,2,.500,0,0,,2,1,3,3,0,0,0,2,13
rogerro02,21:00,4,5,.800,0,0,,0,0,,1,2,3,0,0,5,3,3,8
anthogr01,18:00,1,4,.250,1,2,.500,1,2,.500,0,2,2,1,1,0,3,2,4
motenla01,10:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,39,81,.481,6,13,.462,16,23,.696,17,30,47,23,8,9,15,21,100
