Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
abdursh01,37:00,7,15,.467,0,2,.000,9,10,.900,5,3,8,1,1,1,0,4,23
peelean01,31:00,8,19,.421,3,8,.375,2,2,1.000,0,1,1,5,2,0,7,3,21
reevebr01,30:00,4,7,.571,0,0,,3,4,.750,1,5,6,0,0,0,1,4,11
maybele01,29:00,2,3,.667,2,3,.667,2,2,1.000,0,2,2,5,1,0,2,3,8
rogerro02,23:00,2,6,.333,0,0,,2,2,1.000,1,1,2,1,0,3,0,3,6
edwarbl01,21:00,2,5,.400,0,1,.000,0,0,,0,2,2,2,1,0,0,2,4
anthogr01,19:00,1,4,.250,1,2,.500,0,0,,1,1,2,6,1,0,0,2,3
chilcpe01,17:00,3,5,.600,0,0,,2,2,1.000,3,2,5,1,0,0,1,2,8
motenla01,17:00,3,7,.429,0,2,.000,0,0,,0,1,1,2,1,1,1,2,6
robinch01,9:00,1,4,.250,0,1,.000,0,0,,1,1,2,1,0,0,2,2,2
mobleer01,7:00,2,4,.500,0,0,,1,3,.333,0,0,0,0,0,0,0,2,5
Team Totals,240,35,79,.443,6,19,.316,21,25,.840,12,19,31,24,7,5,14,29,97
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
sprewla01,42:00,10,16,.625,2,4,.500,11,11,1.000,1,3,4,11,3,0,4,2,33
smithjo02,42:00,10,18,.556,0,1,.000,10,10,1.000,3,9,12,1,0,0,3,4,30
mullich01,33:00,5,9,.556,0,0,,0,0,,0,6,6,7,5,0,0,2,10
armstbj01,29:00,3,8,.375,1,4,.250,0,0,,0,0,0,3,0,0,3,2,7
spencfe01,26:00,2,3,.667,0,0,,4,4,1.000,1,6,7,0,0,1,2,4,8
colesbi01,28:00,5,8,.625,0,2,.000,3,4,.750,0,0,0,7,0,0,0,3,13
royaldo01,10:00,0,2,.000,0,0,,4,4,1.000,1,2,3,0,0,0,1,2,4
fulleto02,10:00,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,0,0,1,3
marshdo01,8:00,2,5,.400,1,1,1.000,2,2,1.000,2,1,3,1,0,0,1,0,7
owesra01,6:00,1,1,1.000,0,0,,0,0,,2,1,3,0,0,0,0,1,2
roelo01,3:00,1,3,.333,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
declean01,3:00,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,0,0,2
Team Totals,240,41,75,.547,5,13,.385,35,37,.946,11,31,42,31,8,1,14,21,122
