Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
howarju01,42:00,11,20,.550,0,0,,1,2,.500,5,4,9,7,0,1,2,4,23
eacklle01,37:00,4,11,.364,3,6,.500,2,2,1.000,0,2,2,1,1,0,0,0,13
pricebr01,37:00,3,7,.429,1,4,.250,0,0,,0,1,1,8,2,0,2,5,7
wallara01,27:00,2,7,.286,1,2,.500,2,2,1.000,1,1,2,3,0,0,3,2,7
muresgh01,26:00,6,12,.500,0,0,,2,3,.667,3,9,12,0,1,0,1,1,14
legleti01,33:00,4,6,.667,4,5,.800,1,1,1.000,1,0,1,4,0,0,1,3,13
butlemi02,21:00,2,8,.250,0,1,.000,2,4,.500,1,0,1,1,1,0,3,4,6
mcilvji01,17:00,3,7,.429,0,0,,2,4,.500,0,2,2,1,1,2,1,2,8
Team Totals,240,35,78,.449,9,18,.500,12,18,.667,11,19,30,25,6,3,13,21,91
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
phillbo01,40:00,9,13,.692,3,5,.600,4,6,.667,1,6,7,5,2,1,2,2,25
millsch01,40:00,9,13,.692,3,5,.600,2,3,.667,0,4,4,2,1,1,1,3,23
ferryda01,35:00,6,9,.667,1,1,1.000,2,3,.667,0,1,1,4,2,0,0,1,15
cagemi01,35:00,2,4,.500,0,0,,1,2,.500,2,8,10,3,0,3,1,5,5
brandte01,32:00,7,16,.438,2,5,.400,7,7,1.000,0,3,3,9,1,1,2,1,23
majerda01,22:00,2,3,.667,0,1,.000,0,0,,1,3,4,2,1,0,3,2,4
courtjo01,17:00,2,2,1.000,0,0,,0,0,,1,2,3,2,0,1,2,2,4
surabo01,16:00,3,7,.429,1,1,1.000,0,0,,0,3,3,4,0,0,3,4,7
marshdo02,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
crottjo01,1:00,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1
amaecjo01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,41,69,.594,10,18,.556,17,23,.739,6,30,36,31,7,7,14,21,109
