Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
grantho01,42:00,13,19,.684,0,0,,3,4,.750,0,5,5,3,1,1,1,3,29
scottde01,38:00,8,19,.421,5,12,.417,1,3,.333,1,8,9,5,2,0,1,3,22
anderni01,37:00,4,11,.364,1,3,.333,2,4,.500,1,5,6,4,2,0,0,0,11
hardaan01,36:00,5,13,.385,0,4,.000,1,2,.500,2,2,4,10,1,0,4,2,11
koncajo01,35:00,0,4,.000,0,0,,4,4,1.000,1,9,10,0,1,0,1,3,4
shawbr01,26:00,5,6,.833,0,0,,1,2,.500,0,2,2,2,2,0,2,1,11
wolfjo01,14:00,2,5,.400,0,1,.000,0,0,,1,2,3,0,0,0,0,0,4
bowiean01,12:00,3,4,.750,0,0,,0,0,,1,0,1,2,0,0,1,0,6
Team Totals,240,40,81,.494,6,20,.300,12,19,.632,7,33,40,26,9,1,10,12,98
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
masonan01,44:00,9,15,.600,0,0,,4,4,1.000,4,5,9,5,1,1,2,2,22
ewingpa01,38:00,1,14,.071,0,0,,3,4,.750,2,11,13,4,0,1,1,3,5
harpede01,36:00,6,11,.545,3,5,.600,0,0,,2,2,4,2,1,0,3,2,15
starkjo01,36:00,1,8,.125,1,6,.167,0,0,,0,5,5,5,2,0,3,5,3
oaklech01,28:00,7,14,.500,0,0,,1,1,1.000,2,7,9,2,1,0,3,2,15
davishu01,21:00,4,7,.571,1,3,.333,0,0,,0,1,1,1,1,0,2,1,9
reidjr01,20:00,6,7,.857,0,0,,0,0,,0,2,2,3,0,0,0,2,12
willihe01,10:00,2,3,.667,0,0,,0,0,,0,1,1,0,1,0,0,2,4
wardch01,6:00,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0
anderwi01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,36,82,.439,5,15,.333,8,9,.889,10,35,45,23,7,2,15,20,85
