New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
anderke01,33:00,6,13,.462,1,4,.250,2,4,.500,1,2,3,8,3,1,2,1,15
gilliar01,32:00,3,7,.429,0,0,,3,4,.750,1,10,11,4,1,2,3,3,9
brownpj01,28:00,7,9,.778,0,0,,4,5,.800,4,3,7,5,2,0,1,2,18
edwarke01,26:00,2,12,.167,1,3,.333,4,4,1.000,0,1,1,3,0,0,1,2,9
bradlsh01,21:00,6,6,1.000,0,0,,1,2,.500,0,2,2,1,0,7,1,3,13
obanned01,21:00,4,10,.400,0,1,.000,1,2,.500,1,3,4,0,1,0,0,1,9
dareyi01,21:00,1,2,.500,0,0,,0,0,,0,9,9,0,0,3,5,5,2
childch01,19:00,2,5,.400,1,2,.500,2,2,1.000,0,3,3,4,0,0,2,3,7
willija01,18:00,0,1,.000,0,0,,2,2,1.000,1,3,4,3,0,0,2,4,2
flemive01,15:00,4,6,.667,0,0,,1,1,1.000,3,1,4,1,0,0,0,1,9
perryti01,4:00,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
grahagr01,2:00,0,0,,0,0,,2,4,.500,0,1,1,0,0,0,0,1,2
Team Totals,240,36,73,.493,4,11,.364,22,30,.733,11,38,49,29,7,13,17,26,98
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stackje01,38:00,7,18,.389,2,4,.500,3,4,.750,0,1,1,3,0,3,3,4,19
maxweve01,36:00,11,15,.733,4,7,.571,2,2,1.000,1,2,3,2,0,0,1,2,28
weathcl01,35:00,2,11,.182,0,0,,4,4,1.000,2,8,10,4,0,0,1,4,8
skilesc01,26:00,0,5,.000,0,3,.000,0,0,,0,1,1,9,1,0,1,3,0
wrighsh01,15:00,1,6,.167,0,0,,2,2,1.000,1,3,4,0,0,0,0,2,4
alstode01,36:00,5,5,1.000,0,0,,2,7,.286,1,2,3,1,1,0,1,4,12
ruffitr01,22:00,3,8,.375,2,5,.400,2,3,.667,0,1,1,2,2,0,6,4,10
dumasri02,14:00,1,2,.500,0,0,,0,2,.000,0,2,2,0,0,0,0,0,2
brownmi01,11:00,1,2,.500,0,0,,0,0,,0,3,3,0,0,1,1,1,2
waltere01,7:00,0,0,,0,0,,0,0,,0,0,0,3,0,0,0,3,0
Team Totals,240,31,72,.431,8,19,.421,15,24,.625,5,23,28,24,4,4,14,27,85
