Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
horryro01,44:00,7,15,.467,3,7,.429,2,2,1.000,0,5,5,3,1,3,2,3,19
olajuha01,39:00,11,28,.393,0,0,,1,1,1.000,2,4,6,9,2,2,3,5,23
macksa01,37:00,7,10,.700,4,6,.667,1,2,.500,1,5,6,1,1,0,0,2,19
recasel01,34:00,3,9,.333,2,6,.333,7,7,1.000,1,5,6,3,1,0,0,3,15
brownch01,10:00,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,0,3,2
bryanma01,39:00,4,10,.400,0,0,,5,7,.714,1,6,7,2,0,0,1,2,13
smithke01,21:00,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,1,1,0
breauti01,7:00,3,5,.600,0,1,.000,0,0,,1,1,2,1,0,0,0,0,6
chilcpe01,7:00,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3
jonesch01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,37,83,.446,10,24,.417,16,19,.842,8,28,36,21,6,5,7,20,100
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robincl02,38:00,5,15,.333,0,3,.000,2,5,.400,4,5,9,2,0,2,3,2,12
mckieaa01,35:00,4,11,.364,2,4,.500,2,2,1.000,1,4,5,5,0,1,0,2,12
grantha01,28:00,7,9,.778,0,0,,0,0,,3,2,5,0,0,0,1,3,14
dudlech02,24:00,4,8,.500,0,0,,0,2,.000,3,8,11,1,0,0,1,3,8
robinru01,21:00,1,7,.143,0,2,.000,0,0,,2,0,2,0,0,0,2,2,2
trentga01,27:00,8,11,.727,0,0,,1,2,.500,2,2,4,5,1,0,1,2,17
robinja02,27:00,1,9,.111,0,6,.000,1,2,.500,0,0,0,1,2,0,1,3,3
sabonar01,24:00,5,9,.556,1,2,.500,5,8,.625,0,6,6,1,0,0,3,2,16
willibu01,16:00,3,3,1.000,0,0,,3,4,.750,1,5,6,0,1,0,1,4,9
Team Totals,240,38,82,.463,3,17,.176,14,25,.560,16,32,48,15,4,3,13,23,93
