Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
scottde01,39:00,5,12,.417,2,4,.500,4,6,.667,1,2,3,3,1,1,4,1,16
anderni01,38:00,3,8,.375,1,2,.500,1,2,.500,0,3,3,5,0,2,1,4,8
hardaan01,37:00,8,14,.571,1,2,.500,4,10,.400,1,3,4,5,0,1,1,3,21
onealsh01,36:00,14,18,.778,0,0,,5,12,.417,1,7,8,1,1,3,5,3,33
wolfjo01,24:00,3,4,.750,0,0,,2,2,1.000,3,3,6,0,0,0,0,3,8
shawbr01,25:00,4,7,.571,1,2,.500,0,0,,0,2,2,6,1,0,3,4,9
turneje01,19:00,2,7,.286,1,4,.250,0,0,,2,3,5,1,0,0,3,1,5
vaughda02,11:00,0,1,.000,0,0,,0,0,,1,3,4,0,0,0,0,1,0
bowiean01,9:00,1,3,.333,1,1,1.000,1,2,.500,0,0,0,0,0,0,1,3,4
armstda01,2:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,40,74,.541,7,15,.467,17,34,.500,9,26,35,22,3,7,18,23,104
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mccloge01,44:00,11,24,.458,3,7,.429,2,3,.667,4,6,10,4,2,2,2,3,27
jacksji01,42:00,9,16,.563,0,1,.000,11,14,.786,1,2,3,3,1,1,2,3,29
kiddja01,41:00,4,13,.308,1,6,.167,11,12,.917,2,5,7,14,3,0,3,2,20
jonespo01,38:00,9,14,.643,0,0,,4,4,1.000,8,8,16,4,1,0,0,4,22
meyerlo01,6:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,3,0
daviste01,37:00,6,12,.500,0,0,,3,4,.750,3,5,8,2,0,0,0,5,15
dumasto01,16:00,2,4,.500,1,2,.500,1,2,.500,0,0,0,2,0,0,1,3,6
parksch02,15:00,0,3,.000,0,0,,0,0,,0,3,3,0,1,0,0,1,0
brooksc01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,41,87,.471,5,16,.313,32,39,.821,18,29,47,29,8,3,8,24,119
