Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
stoudda01,48:00,7,17,.412,2,5,.400,3,6,.500,0,5,5,10,1,1,7,4,19
anderwi01,43:00,5,10,.500,1,2,.500,5,6,.833,1,6,7,4,3,0,4,6,16
roberal01,40:00,8,14,.571,2,2,1.000,3,4,.750,1,3,4,6,1,0,3,4,21
masseto01,28:00,4,6,.667,0,0,,1,1,1.000,0,3,3,0,0,0,2,4,9
milleol01,24:00,2,2,1.000,0,0,,0,0,,0,1,1,0,2,1,1,2,4
murratr01,30:00,4,11,.364,1,4,.250,4,4,1.000,0,3,3,3,2,0,2,3,13
pincked01,23:00,2,6,.333,0,1,.000,1,2,.500,3,4,7,1,1,0,3,2,5
tabakza01,15:00,2,4,.500,0,0,,0,0,,1,1,2,0,0,1,1,2,4
earlac01,14:00,3,4,.750,0,0,,4,6,.667,0,2,2,0,0,1,1,1,10
Team Totals,265,37,74,.500,6,14,.429,21,29,.724,6,28,34,24,10,4,24,28,101
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
longgr01,45:00,3,10,.300,1,2,.500,3,4,.750,6,12,18,3,1,2,3,3,10
smithst01,43:00,9,19,.474,1,4,.250,8,11,.727,5,4,9,2,1,0,2,4,27
langan01,43:00,4,14,.286,0,0,,2,3,.667,5,4,9,2,1,1,6,5,10
blaylmo01,42:00,9,18,.500,3,6,.500,5,6,.833,1,2,3,5,5,0,3,1,26
augmost01,40:00,6,14,.429,0,0,,2,2,1.000,0,4,4,5,4,1,3,6,14
ehlocr01,23:00,5,9,.556,0,1,.000,1,2,.500,1,2,3,1,1,0,2,1,11
hendeal01,18:00,2,4,.500,0,0,,2,3,.667,2,1,3,0,2,0,1,1,6
webbsp01,11:00,0,2,.000,0,0,,0,0,,1,0,1,3,0,0,0,3,0
Team Totals,265,38,90,.422,5,13,.385,23,31,.742,21,29,50,21,15,4,20,24,104
