San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robinda01,41:00,6,19,.316,0,0,,8,10,.800,4,7,11,3,2,5,3,3,20
elliose01,39:00,11,20,.550,5,8,.625,2,4,.500,2,6,8,2,0,0,1,0,29
johnsav01,36:00,2,8,.250,0,0,,2,2,1.000,0,0,0,5,0,0,5,2,6
delnevi01,31:00,2,5,.400,0,2,.000,1,2,.500,0,0,0,4,1,0,1,4,5
smithch01,30:00,4,10,.400,0,0,,3,4,.750,4,3,7,1,1,0,1,3,11
persoch01,28:00,3,6,.500,2,4,.500,2,2,1.000,2,10,12,3,0,1,1,1,10
riverdo01,19:00,1,1,1.000,1,1,1.000,1,2,.500,0,4,4,2,2,0,0,3,4
perduwi01,12:00,3,6,.500,0,0,,1,2,.500,2,1,3,0,0,0,1,2,7
alexaco01,4:00,1,2,.500,0,0,,1,2,.500,0,0,0,1,0,0,0,2,3
Team Totals,240,33,77,.429,8,15,.533,21,30,.700,14,31,45,21,6,6,13,20,95
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
reevebr01,38:00,9,18,.500,0,0,,4,4,1.000,4,6,10,2,1,0,3,2,22
anthogr01,37:00,4,12,.333,0,4,.000,5,5,1.000,0,4,4,14,3,0,3,3,13
edwarbl01,33:00,7,16,.438,1,4,.250,0,4,.000,1,3,4,2,0,0,4,3,15
kingch01,27:00,6,7,.857,0,0,,1,2,.500,1,1,2,1,3,0,0,1,13
amayaas01,21:00,2,6,.333,0,0,,1,2,.500,3,4,7,1,0,0,0,3,5
scottby01,21:00,2,8,.250,0,2,.000,0,0,,0,2,2,1,0,0,2,5,4
aventan01,20:00,1,7,.143,0,0,,0,0,,3,3,6,0,0,1,2,3,2
edwardo01,16:00,0,1,.000,0,0,,4,4,1.000,2,3,5,0,0,0,1,2,4
murdoer01,11:00,1,3,.333,0,0,,0,0,,1,0,1,1,0,0,1,0,2
manniri01,10:00,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,4
wilkige01,6:00,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0
Team Totals,240,34,83,.410,1,10,.100,15,21,.714,16,27,43,23,7,1,16,22,84
