Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
cagemi01,31:00,2,4,.500,0,0,,0,0,,5,2,7,0,0,2,2,3,4
brandte01,28:00,8,13,.615,2,2,1.000,1,2,.500,3,5,8,6,5,0,0,1,19
millsch01,28:00,4,10,.400,1,2,.500,3,5,.600,1,5,6,1,1,0,4,4,12
ferryda01,28:00,5,9,.556,2,4,.500,0,0,,1,3,4,5,0,0,1,4,12
phillbo01,24:00,6,13,.462,2,2,1.000,0,0,,2,1,3,3,2,0,1,2,14
majerda01,27:00,8,12,.667,5,8,.625,0,2,.000,0,2,2,4,0,0,2,0,21
amaecjo01,18:00,2,3,.667,0,0,,1,3,.333,2,3,5,0,2,0,1,6,5
surabo01,17:00,6,9,.667,1,2,.500,4,7,.571,0,0,0,4,3,0,2,1,17
minerha01,13:00,1,4,.250,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,2,4
courtjo01,13:00,1,3,.333,0,0,,1,2,.500,6,3,9,1,0,0,1,3,3
crottjo01,8:00,0,0,,0,0,,0,0,,0,0,0,1,2,0,3,1,0
marshdo02,5:00,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,1,3
Team Totals,240,44,83,.530,14,23,.609,12,23,.522,20,27,47,25,15,2,18,28,114
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
dumasri02,40:00,5,12,.417,0,0,,4,4,1.000,4,6,10,1,2,0,3,4,14
stackje01,30:00,2,11,.182,0,2,.000,3,7,.429,0,1,1,1,1,0,5,1,7
maxweve01,21:00,2,9,.222,1,5,.200,2,2,1.000,0,1,1,1,0,0,3,2,7
weathcl01,21:00,2,2,1.000,0,0,,1,1,1.000,0,1,1,1,0,0,2,1,5
bradlsh01,19:00,4,7,.571,0,0,,4,4,1.000,2,1,3,0,0,1,2,4,12
wrighsh01,26:00,6,7,.857,0,0,,5,7,.714,3,3,6,2,1,2,1,1,17
willisc01,22:00,0,2,.000,0,1,.000,0,0,,0,3,3,0,1,2,0,1,0
grahagr01,19:00,4,5,.800,2,3,.667,1,1,1.000,0,0,0,2,0,0,3,4,11
benneel01,18:00,1,4,.250,0,0,,1,2,.500,0,1,1,4,0,1,4,4,3
malonje01,17:00,3,6,.500,0,0,,0,0,,0,2,2,4,0,0,2,0,6
alstode01,6:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0
perryti01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,29,67,.433,3,11,.273,21,28,.750,9,19,28,16,5,6,25,24,82
