Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hillgr01,46:00,8,14,.571,0,1,.000,6,9,.667,0,8,8,13,2,0,7,3,22
houstal01,45:00,9,21,.429,6,10,.600,0,0,,2,0,2,1,0,0,2,1,24
thorpot01,42:00,6,12,.500,0,0,,8,8,1.000,2,5,7,2,1,1,1,2,20
dumarjo01,40:00,3,10,.300,2,4,.500,4,4,1.000,1,1,2,3,0,1,2,5,12
reiddo01,13:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,4,0
currymi01,20:00,1,2,.500,0,0,,0,0,,0,3,3,1,2,0,1,5,2
millste01,19:00,3,6,.500,1,1,1.000,2,2,1.000,3,2,5,1,2,2,1,4,9
hunteli01,10:00,0,2,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,1,2
ratlith01,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
westma01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
Team Totals,240,31,69,.449,9,17,.529,22,25,.880,8,20,28,21,8,5,14,25,93
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mitchsa01,46:00,8,10,.800,0,0,,3,4,.750,2,4,6,1,0,0,1,3,19
rideris01,43:00,10,19,.526,1,3,.333,5,6,.833,3,4,7,3,0,0,3,2,26
guglito01,35:00,5,8,.625,0,0,,3,4,.750,3,5,8,8,3,2,3,5,13
garneke01,33:00,7,12,.583,0,0,,0,0,,5,7,12,2,1,1,2,5,14
martida01,21:00,1,7,.143,0,2,.000,4,4,1.000,0,0,0,3,2,0,3,1,6
portete01,27:00,3,8,.375,1,1,1.000,3,4,.750,1,2,3,5,3,0,3,2,10
westdo01,25:00,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,2,4
langan01,8:00,1,4,.250,0,0,,0,0,,0,2,2,0,0,2,1,1,2
davisma02,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,37,71,.521,2,6,.333,18,22,.818,14,24,38,23,9,5,16,22,94
