Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
howarju01,41:00,7,17,.412,0,0,,7,9,.778,5,4,9,5,2,0,5,3,21
muresgh01,35:00,6,16,.375,0,0,,2,2,1.000,9,9,18,0,1,9,2,5,14
wallara01,34:00,8,14,.571,2,2,1.000,4,4,1.000,5,5,10,1,0,0,2,3,22
pricebr01,28:00,5,10,.500,3,7,.429,4,4,1.000,2,4,6,7,0,0,3,3,17
eacklle01,28:00,2,11,.182,1,4,.250,1,2,.500,4,3,7,2,0,0,1,2,6
legleti01,31:00,3,10,.300,3,7,.429,0,0,,0,3,3,2,2,0,2,3,9
pricema01,20:00,2,11,.182,1,5,.200,0,0,,0,0,0,4,1,0,1,1,5
butlemi02,10:00,1,5,.200,0,0,,0,0,,2,1,3,1,1,0,1,1,2
mcilvji01,8:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,1,0,3,2
mccanbo01,5:00,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,1,2,0
Team Totals,240,35,98,.357,10,25,.400,18,21,.857,28,29,57,23,7,10,18,26,98
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
weathcl01,47:00,6,16,.375,0,0,,2,4,.500,3,17,20,0,0,1,2,3,14
stackje01,41:00,5,18,.278,1,5,.200,1,2,.500,0,0,0,2,1,3,2,3,12
ruffitr01,37:00,5,13,.385,0,2,.000,8,8,1.000,1,2,3,8,1,0,3,3,18
alstode01,25:00,5,6,.833,0,0,,1,3,.333,6,6,12,1,2,0,3,5,11
wrighsh01,25:00,1,2,.500,0,0,,2,2,1.000,1,3,4,0,1,3,4,3,4
maxweve01,35:00,7,14,.500,2,4,.500,5,5,1.000,0,1,1,5,1,1,4,2,21
dumasri02,19:00,3,5,.600,0,0,,2,4,.500,0,1,1,1,2,0,1,2,8
suttogr01,11:00,1,3,.333,1,2,.500,2,2,1.000,0,0,0,2,0,0,2,2,5
Team Totals,240,33,77,.429,4,13,.308,23,30,.767,11,30,41,19,8,8,21,23,93
