Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
seikaro01,37:00,7,14,.500,0,0,,4,4,1.000,1,6,7,2,0,0,3,2,18
smithjo02,33:00,9,20,.450,0,1,.000,7,8,.875,3,5,8,0,0,1,0,2,25
sprewla01,29:00,3,9,.333,0,1,.000,0,0,,2,0,2,1,1,0,4,2,6
armstbj01,23:00,3,6,.500,0,0,,0,0,,0,2,2,4,1,1,0,2,6
kerseje01,12:00,3,7,.429,0,0,,0,2,.000,2,3,5,1,0,0,1,1,6
mullich01,36:00,6,6,1.000,3,3,1.000,3,3,1.000,0,3,3,8,2,1,2,3,18
hardati01,25:00,3,12,.250,2,5,.400,3,4,.750,0,6,6,9,1,0,4,2,11
barryjo01,19:00,2,2,1.000,2,2,1.000,0,0,,2,1,3,2,2,0,1,6,6
gatlich01,13:00,3,6,.500,0,0,,2,2,1.000,1,6,7,0,0,1,3,3,8
marshdo01,13:00,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2
Team Totals,240,40,86,.465,7,13,.538,19,23,.826,11,33,44,27,7,4,18,25,106
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richmmi01,39:00,8,14,.571,4,4,1.000,3,4,.750,2,5,7,4,2,0,4,4,23
williwa02,37:00,8,19,.421,2,7,.286,9,13,.692,2,5,7,6,3,1,0,4,27
grantbr01,37:00,10,18,.556,0,0,,2,4,.500,2,5,7,4,0,1,1,6,22
edneyty01,37:00,3,11,.273,0,2,.000,5,5,1.000,0,4,4,8,1,0,4,2,11
polynol01,36:00,9,12,.750,0,0,,4,4,1.000,3,7,10,0,0,1,1,2,22
marcisa01,23:00,4,7,.571,0,1,.000,0,0,,0,1,1,3,1,0,2,1,8
willico02,12:00,0,3,.000,0,0,,0,0,,1,2,3,0,0,0,2,2,0
houstby01,11:00,0,0,,0,0,,0,0,,0,3,3,1,1,0,1,3,0
corbity01,8:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2
Team Totals,240,43,86,.500,6,14,.429,23,30,.767,10,33,43,26,8,3,15,25,115
