Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellisda01,38:00,7,16,.438,1,8,.125,2,3,.667,0,4,4,5,1,0,3,3,17
mcdyean01,36:00,6,8,.750,0,0,,4,4,1.000,0,5,5,1,1,1,2,5,16
stithbr01,33:00,4,10,.400,2,4,.500,2,2,1.000,1,2,3,1,1,0,3,1,12
mutomdi01,27:00,3,4,.750,0,0,,2,2,1.000,2,11,13,4,0,4,0,5,8
abdulma02,12:00,1,7,.143,0,1,.000,0,0,,0,0,0,1,2,0,2,0,2
roseja01,31:00,1,4,.250,1,2,.500,0,0,,0,0,0,7,1,0,6,1,3
ellisla01,24:00,2,5,.400,0,0,,6,6,1.000,2,4,6,0,2,0,3,5,10
willire01,19:00,3,6,.500,1,3,.333,1,2,.500,1,4,5,2,0,1,1,4,8
overtdo01,14:00,1,3,.333,0,0,,0,0,,0,0,0,1,1,0,3,2,2
hammoto01,6:00,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,2,1
Team Totals,240,28,63,.444,5,18,.278,18,21,.857,6,30,36,22,9,6,24,28,79
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,42:00,3,16,.188,0,4,.000,2,4,.500,1,2,3,9,5,0,1,1,8
hawkihe01,41:00,3,11,.273,2,7,.286,4,5,.800,3,3,6,6,2,0,2,2,12
perkisa01,39:00,6,10,.600,1,2,.500,5,7,.714,0,3,3,3,0,0,3,2,18
mcmilna01,29:00,1,3,.333,1,2,.500,1,2,.500,0,4,4,2,5,1,4,3,4
kempsh01,27:00,6,8,.750,0,0,,4,4,1.000,2,3,5,2,0,0,5,5,16
askewvi01,29:00,4,11,.364,1,3,.333,3,3,1.000,0,4,4,0,1,0,0,4,12
brickfr01,14:00,3,4,.750,1,1,1.000,2,3,.667,1,3,4,0,1,0,1,3,9
schrede01,13:00,2,4,.500,0,0,,3,4,.750,0,4,4,1,0,0,1,3,7
johnser02,5:00,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0
wingada01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,28,68,.412,6,19,.316,24,32,.750,7,27,34,23,15,1,17,23,86
