Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
campbel01,39:00,6,16,.375,0,0,,2,2,1.000,3,7,10,1,2,1,1,4,14
divacvl01,38:00,5,9,.556,0,0,,3,4,.750,2,6,8,6,0,2,4,4,13
vanexni01,36:00,8,17,.471,4,9,.444,2,3,.667,0,0,0,7,0,0,1,0,22
cebalce01,31:00,8,15,.533,1,2,.500,6,8,.750,4,3,7,1,2,0,1,1,23
jonesed02,31:00,6,8,.750,0,0,,2,2,1.000,0,3,3,4,3,0,0,0,14
peelean01,19:00,7,10,.700,3,3,1.000,0,0,,1,0,1,0,0,0,1,3,17
lynchge01,14:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,2,0
threase01,13:00,2,4,.500,1,1,1.000,0,0,,0,3,3,3,0,0,0,2,5
stronde01,12:00,1,3,.333,0,0,,0,0,,2,1,3,0,0,0,0,1,2
blounco01,7:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2
Team Totals,240,44,84,.524,9,15,.600,15,19,.789,12,26,38,22,7,3,10,17,112
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richapo01,48:00,5,12,.417,2,4,.500,4,5,.800,1,2,3,7,2,1,2,2,16
vaughlo01,41:00,11,20,.550,0,0,,0,2,.000,4,5,9,1,0,1,2,1,22
delebi01,41:00,7,15,.467,0,0,,6,8,.750,6,12,18,2,0,3,2,4,20
rogerro01,33:00,3,8,.375,1,4,.250,3,4,.750,2,1,3,5,0,0,3,3,10
barrybr01,21:00,3,8,.375,2,3,.667,0,0,,1,0,1,2,0,0,1,1,8
deherte01,26:00,6,10,.600,3,5,.600,2,2,1.000,1,0,1,4,1,0,1,3,17
murrala01,18:00,4,7,.571,0,1,.000,2,2,1.000,3,2,5,0,0,1,0,2,10
roberst01,12:00,2,5,.400,0,0,,1,2,.500,1,0,1,0,0,0,1,2,5
Team Totals,240,41,85,.482,8,17,.471,18,25,.720,19,22,41,21,3,6,12,18,108
