Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,41:00,12,27,.444,1,1,1.000,6,8,.750,0,8,8,5,2,0,1,1,31
stockjo01,37:00,3,11,.273,0,4,.000,2,2,1.000,0,1,1,11,3,0,4,3,8
hornaje01,36:00,7,13,.538,0,2,.000,4,4,1.000,1,3,4,5,4,1,1,2,18
benoida01,24:00,2,4,.500,0,1,.000,1,1,1.000,1,3,4,0,0,0,1,3,5
spencfe01,21:00,3,3,1.000,0,0,,1,3,.333,2,2,4,0,1,0,0,4,7
carran01,27:00,4,8,.500,0,0,,5,6,.833,1,2,3,1,1,0,1,3,13
keefead01,24:00,2,2,1.000,0,0,,0,0,,2,5,7,1,1,1,2,3,4
eisleho01,23:00,1,4,.250,0,1,.000,2,2,1.000,1,2,3,6,0,0,1,1,4
ostergr01,5:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
fostegr01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0
Team Totals,240,35,73,.479,1,9,.111,21,26,.808,8,26,34,29,12,2,11,23,92
Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
reevebr01,42:00,3,11,.273,0,0,,5,6,.833,2,12,14,3,0,0,2,3,11
anthogr01,33:00,3,7,.429,2,4,.500,4,4,1.000,0,2,2,5,1,0,5,3,12
edwarbl01,32:00,3,8,.375,1,3,.333,5,6,.833,0,2,2,6,0,0,3,5,12
aventan01,30:00,7,10,.700,0,0,,0,0,,2,6,8,0,0,1,2,4,14
kingch01,26:00,2,4,.500,0,1,.000,1,2,.500,0,2,2,1,1,0,0,1,5
scottby01,23:00,7,14,.500,0,2,.000,5,7,.714,1,1,2,1,2,0,0,0,19
edwardo01,16:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,2,2,2
murdoer01,15:00,4,7,.571,0,0,,0,0,,1,0,1,2,1,0,1,2,8
amayaas01,12:00,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,2,0
mobleer01,11:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
Team Totals,240,30,65,.462,3,10,.300,20,25,.800,6,28,34,18,5,1,16,23,83
