Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stojape01,46:00,7,15,.467,3,6,.500,0,0,,1,8,9,2,1,1,2,3,17,-10
bibbymi01,42:00,10,20,.500,1,5,.200,4,4,1.000,2,1,3,5,1,2,1,1,25,-12
divacvl01,33:00,3,12,.250,0,0,,5,8,.625,2,4,6,3,0,1,2,1,11,-11
chrisdo01,33:00,0,6,.000,0,3,.000,4,4,1.000,0,7,7,3,0,0,1,1,4,-9
turkohe01,19:00,2,7,.286,0,1,.000,2,2,1.000,2,3,5,2,1,3,1,3,6,-8
jacksbo01,31:00,4,13,.308,1,7,.143,3,4,.750,0,5,5,5,0,0,1,3,12,-6
jacksji01,30:00,10,12,.833,3,3,1.000,1,2,.500,1,4,5,0,0,1,1,3,24,-6
clarkke01,6:00,0,1,.000,0,0,,0,0,,1,2,3,0,1,2,0,2,0,-3
Team Totals,240,36,86,.419,8,25,.320,19,24,.792,9,34,43,20,4,10,9,17,99,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
finlemi01,46:00,7,16,.438,2,4,.500,2,3,.667,0,3,3,3,3,1,2,2,18,+7
nowitdi01,44:00,12,20,.600,3,4,.750,3,4,.750,1,18,19,2,1,1,0,4,30,+7
nashst01,39:00,7,15,.467,1,3,.333,3,3,1.000,1,6,7,13,0,0,3,1,18,+6
bellra01,33:00,6,9,.667,0,0,,0,0,,1,1,2,2,0,0,0,3,12,+26
lafrera01,15:00,1,4,.250,0,1,.000,0,0,,1,2,3,0,0,2,0,4,2,+4
vanexni01,36:00,8,18,.444,4,7,.571,3,6,.500,2,3,5,4,1,0,1,2,23,+4
bradlsh01,18:00,2,5,.400,0,0,,0,0,,2,5,7,2,1,1,1,3,4,+4
williwa02,5:00,2,3,.667,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,+7
najered01,4:00,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,0,0,0
Team Totals,240,45,91,.495,11,20,.550,11,16,.688,8,40,48,27,6,5,7,19,112,
