Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,41:00,7,19,.368,2,5,.400,7,8,.875,0,7,7,3,1,1,3,6,23,+4
howarjo01,40:00,6,12,.500,2,2,1.000,9,11,.818,2,3,5,1,2,1,4,3,23,+2
finlemi01,37:00,4,13,.308,1,6,.167,1,1,1.000,0,3,3,4,1,0,3,4,10,-8
terryja01,29:00,9,14,.643,4,7,.571,1,2,.500,2,1,3,4,4,0,6,3,23,+3
dampier01,29:00,1,4,.250,0,0,,2,2,1.000,3,5,8,2,1,0,3,5,4,+1
hendeal01,18:00,2,3,.667,0,0,,0,0,,3,3,6,0,0,0,2,2,4,-17
daniema01,16:00,4,4,1.000,0,0,,2,3,.667,2,1,3,2,1,0,2,0,10,-19
armstda01,12:00,0,5,.000,0,3,.000,2,2,1.000,1,2,3,2,0,0,0,3,2,-4
harride01,7:00,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-18
bradlsh01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-12
boothca01,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,+3
Team Totals,240,33,75,.440,9,24,.375,25,31,.806,13,26,39,18,10,3,24,26,100,
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
walkean02,38:00,10,17,.588,1,4,.250,4,9,.444,4,6,10,3,1,1,7,1,25,+7
harrial01,34:00,8,13,.615,0,0,,1,3,.333,0,10,10,7,1,0,2,3,17,+8
smithjo03,33:00,5,9,.556,0,0,,4,8,.500,4,5,9,3,1,1,1,4,14,0
iveyro01,16:00,2,3,.667,0,0,,1,2,.500,0,1,1,0,2,0,2,4,5,+2
collija02,11:00,1,2,.500,0,0,,1,1,1.000,1,1,2,0,0,0,1,1,3,0
childjo01,31:00,6,9,.667,0,2,.000,4,4,1.000,4,1,5,4,3,0,0,3,16,+8
delkto01,27:00,6,16,.375,1,6,.167,1,2,.500,2,3,5,5,1,0,0,1,14,+10
willike02,22:00,6,10,.600,0,1,.000,0,0,,1,2,3,0,1,0,1,2,12,+10
anderke01,17:00,2,5,.400,1,1,1.000,0,0,,0,0,0,1,3,0,0,3,5,+18
drobnpr01,11:00,0,2,.000,0,0,,2,2,1.000,1,1,2,3,1,0,1,3,2,+2
Team Totals,240,46,86,.535,3,14,.214,18,31,.581,17,30,47,26,14,2,15,25,113,
