New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wesleda01,52:00,9,21,.429,2,6,.333,2,2,1.000,0,6,6,3,1,0,2,3,22,+7
brownpj01,51:00,4,11,.364,0,0,,6,6,1.000,3,12,15,4,1,1,1,6,14,+1
magloja01,48:00,9,21,.429,0,0,,9,16,.563,7,7,14,1,0,0,4,4,27,0
nailole01,43:00,6,16,.375,0,0,,6,6,1.000,0,4,4,5,1,1,1,4,18,-1
armstda01,38:00,3,5,.600,1,2,.500,0,0,,0,4,4,7,1,0,2,6,7,+6
harriju01,28:00,4,7,.571,0,0,,0,0,,0,3,3,1,1,0,4,6,8,-12
westda01,13:00,3,4,.750,1,1,1.000,3,3,1.000,0,4,4,0,0,0,3,1,10,-10
lynchge01,13:00,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-5
anderch01,12:00,1,4,.250,0,0,,1,2,.500,2,5,7,3,0,1,1,1,3,0
freijma01,11:00,0,5,.000,0,4,.000,0,0,,1,2,3,0,0,0,0,0,0,-2
smithjr01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-14
Team Totals,315,39,94,.415,4,13,.308,27,35,.771,13,48,61,25,5,3,18,33,109,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
richaja01,50:00,10,28,.357,3,7,.429,3,6,.500,4,8,12,7,0,1,1,5,26,-6
claxtsp01,43:00,5,14,.357,0,0,,11,15,.733,1,6,7,3,4,0,3,4,21,-3
davisda01,31:00,2,5,.400,0,0,,3,5,.600,5,3,8,1,0,2,0,6,7,-9
dunlemi02,28:00,2,7,.286,1,4,.250,0,0,,0,3,3,2,1,0,2,2,5,-5
robincl02,22:00,2,7,.286,0,0,,2,2,1.000,0,3,3,3,0,0,0,1,6,-4
najered01,39:00,3,7,.429,0,0,,1,2,.500,2,4,6,1,3,2,2,3,7,+8
cheanca01,36:00,9,18,.500,0,1,.000,0,0,,0,4,4,2,0,1,3,1,18,+12
foylead01,29:00,3,5,.600,0,0,,0,0,,2,4,6,1,0,3,0,5,6,+13
fishede01,23:00,2,8,.250,1,5,.200,1,1,1.000,0,1,1,6,1,0,1,3,6,+11
pietrmi01,14:00,4,7,.571,1,2,.500,4,6,.667,2,1,3,1,0,0,0,2,13,+13
Team Totals,315,42,106,.396,6,19,.316,25,37,.676,16,37,53,27,9,9,12,32,115,
