Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
howarjo01,40:00,4,6,.667,1,1,1.000,2,3,.667,0,5,5,1,0,1,0,4,11,+15
nowitdi01,36:00,11,20,.550,3,5,.600,11,12,.917,0,9,9,5,1,0,3,3,36,+10
finlemi01,36:00,8,11,.727,1,2,.500,1,1,1.000,0,2,2,3,0,0,0,4,18,+5
terryja01,30:00,4,10,.400,1,2,.500,3,3,1.000,1,1,2,7,0,0,3,3,12,-3
bradlsh01,26:00,0,1,.000,0,0,,0,2,.000,2,5,7,1,1,1,0,2,0,+6
vanhoke01,26:00,9,17,.529,2,3,.667,1,1,1.000,2,2,4,1,0,0,1,1,21,+12
harride01,18:00,0,4,.000,0,2,.000,3,4,.750,0,3,3,3,0,0,0,3,3,+15
stackje01,17:00,5,9,.556,0,0,,1,1,1.000,1,1,2,1,3,0,1,1,11,+11
hendeal01,8:00,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-4
daniema01,3:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
Team Totals,240,41,80,.513,8,15,.533,22,27,.815,7,29,36,22,5,2,8,22,112,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,40:00,6,12,.500,3,5,.600,6,7,.857,3,5,8,7,1,0,3,4,21,-11
walkean02,37:00,8,20,.400,1,2,.500,1,5,.200,6,3,9,1,2,0,0,5,18,-6
paytoga01,35:00,5,9,.556,1,2,.500,2,2,1.000,2,5,7,5,1,0,2,3,13,-4
lafrera01,27:00,5,11,.455,2,3,.667,2,2,1.000,3,1,4,0,0,2,2,2,14,0
allento01,25:00,1,6,.167,0,2,.000,0,0,,1,2,3,0,0,0,1,1,2,-4
davisri01,32:00,7,15,.467,0,1,.000,4,4,1.000,0,3,3,2,0,0,1,3,18,-11
blounma01,16:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,2,1,2,-13
banksma01,13:00,2,4,.500,1,2,.500,1,2,.500,0,0,0,1,0,0,1,3,6,-8
perkike01,8:00,1,1,1.000,0,0,,0,0,,1,4,5,0,0,1,0,0,2,-1
jeffeal01,7:00,2,4,.500,0,0,,0,0,,1,4,5,0,0,0,1,1,4,-2
Team Totals,240,38,85,.447,8,17,.471,16,22,.727,17,27,44,16,4,3,13,23,100,
