Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,45:00,12,23,.522,3,8,.375,8,10,.800,4,5,9,5,1,0,4,2,35,-13
butleca01,35:00,6,12,.500,0,0,,4,4,1.000,5,2,7,0,0,0,1,2,16,-6
odomla01,35:00,3,10,.300,0,1,.000,2,4,.500,2,7,9,0,1,0,4,5,8,-14
atkinch01,32:00,2,9,.222,1,7,.143,0,2,.000,0,6,6,3,2,0,2,1,5,-16
mihmch01,29:00,1,4,.250,0,0,,7,10,.700,1,1,2,0,0,4,0,3,9,-4
cookbr01,20:00,1,6,.167,1,4,.250,0,0,,0,0,0,0,0,1,0,1,3,-7
jonesju01,18:00,5,9,.556,1,3,.333,1,2,.500,3,2,5,0,0,0,0,3,12,-5
brownti01,18:00,1,5,.200,1,1,1.000,0,0,,0,3,3,2,0,0,1,1,3,-5
waltolu01,7:00,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,0,1,1,2,-9
vujacsa01,1:00,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,0,0,+4
Team Totals,240,32,81,.395,7,26,.269,22,32,.688,16,28,44,12,4,5,13,19,93,
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lewisra02,39:00,13,22,.591,7,12,.583,4,6,.667,3,4,7,1,1,1,1,0,37,+15
allenra02,37:00,10,18,.556,2,6,.333,4,5,.800,1,4,5,5,0,0,3,2,26,+10
ridnolu01,23:00,1,6,.167,0,1,.000,0,0,,2,2,4,11,0,0,2,1,2,-5
jamesje01,20:00,6,8,.750,0,0,,0,0,,1,1,2,0,0,2,0,5,12,+9
evansre01,16:00,1,3,.333,0,0,,0,0,,1,2,3,0,2,0,0,2,2,+4
radmavl01,34:00,4,9,.444,2,4,.500,0,0,,1,6,7,3,1,0,0,3,10,+13
daniean01,26:00,3,9,.333,1,3,.333,1,2,.500,0,3,3,7,1,0,0,2,8,+24
fortsda01,23:00,2,5,.400,0,0,,3,3,1.000,1,4,5,0,1,0,1,3,7,+10
murraro01,12:00,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,2,2,2,+1
collini01,9:00,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,4,2,-2
potapvi01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
Team Totals,240,42,84,.500,12,27,.444,12,16,.750,11,29,40,28,6,3,9,24,108,
