Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
okurme01,36:00,3,6,.500,0,0,,6,8,.750,2,7,9,4,2,0,4,3,12,+9
harprma01,35:00,10,16,.625,0,0,,8,9,.889,0,5,5,0,3,0,3,4,28,+15
collija03,26:00,1,3,.333,0,0,,4,4,1.000,2,3,5,0,0,0,1,2,6,+11
livinra01,20:00,1,4,.250,0,1,.000,1,2,.500,0,2,2,7,0,0,1,2,3,+2
giricgo01,18:00,2,8,.250,1,3,.333,1,2,.500,0,1,1,1,1,0,1,2,6,+3
mcleoke01,28:00,3,6,.500,0,1,.000,6,6,1.000,0,3,3,6,4,0,3,1,12,+9
snydeki01,21:00,4,6,.667,1,2,.500,2,3,.667,2,0,2,0,1,0,2,3,11,+6
eisleho01,18:00,4,6,.667,0,0,,0,0,,0,0,0,2,0,2,0,1,8,+2
humphkr01,17:00,1,2,.500,0,0,,0,2,.000,0,3,3,2,1,0,1,3,2,+2
borchcu01,15:00,4,4,1.000,0,0,,0,1,.000,1,2,3,1,0,0,2,5,8,-2
handlbe01,6:00,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,-2
Team Totals,240,34,62,.548,2,7,.286,28,37,.757,7,28,35,23,12,2,18,26,98,
New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dickada01,39:00,3,11,.273,1,4,.250,3,3,1.000,1,0,1,6,2,1,2,2,10,-4
smithjr01,35:00,8,18,.444,0,2,.000,2,3,.667,2,2,4,1,1,0,4,2,18,-14
brownpj01,32:00,1,4,.250,0,0,,5,6,.833,4,9,13,0,1,1,2,4,7,-10
nailole01,25:00,7,12,.583,0,0,,1,2,.500,3,2,5,0,0,0,2,5,15,-11
vromaja01,21:00,1,4,.250,0,0,,0,0,,0,1,1,1,0,0,3,4,2,0
nachbbo01,23:00,2,9,.222,1,5,.200,3,5,.600,0,1,1,3,0,0,1,2,8,0
jacobca01,22:00,2,3,.667,1,2,.500,2,2,1.000,0,2,2,3,2,0,0,1,7,-4
lampema01,22:00,2,8,.250,0,0,,1,1,1.000,2,2,4,1,1,0,2,4,5,-6
westda01,21:00,6,8,.750,0,0,,3,3,1.000,1,0,1,0,0,0,0,3,15,-6
Team Totals,240,32,77,.416,3,13,.231,20,25,.800,13,19,32,15,7,2,16,27,87,
