Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcgratr01,46:00,13,31,.419,3,6,.500,5,6,.833,0,7,7,5,1,0,1,2,34,+10
surabo01,44:00,1,3,.333,1,1,1.000,0,0,,0,0,0,12,0,0,0,2,3,+10
barryjo01,30:00,2,5,.400,2,3,.667,1,2,.500,1,1,2,4,1,0,1,4,7,-1
mingya01,26:00,8,16,.500,0,0,,4,8,.500,3,4,7,0,0,4,3,4,20,+6
howarju01,23:00,7,9,.778,0,0,,3,3,1.000,0,4,4,1,1,0,1,3,17,-4
tayloma01,25:00,4,9,.444,0,0,,0,0,,3,3,6,0,0,0,1,3,8,+15
wesleda01,24:00,1,5,.200,0,2,.000,0,0,,0,3,3,2,0,0,0,4,2,+14
mutomdi01,22:00,3,6,.500,0,0,,1,2,.500,2,7,9,0,0,0,1,2,7,+5
Team Totals,240,39,84,.464,6,12,.500,14,21,.667,9,29,38,24,3,4,8,24,98,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
newblir01,41:00,4,9,.444,0,1,.000,6,6,1.000,2,2,4,2,1,0,1,2,14,+2
goodedr01,38:00,8,15,.533,0,2,.000,5,5,1.000,3,9,12,1,1,1,3,2,21,-11
mcinnje01,38:00,4,11,.364,2,5,.400,0,0,,0,6,6,10,0,0,4,2,10,-3
ilgauzy01,36:00,7,19,.368,0,0,,3,6,.500,3,8,11,2,0,2,4,5,17,-2
jamesle01,17:00,0,5,.000,0,1,.000,3,5,.600,0,3,3,5,0,0,0,0,3,-10
snower01,24:00,1,4,.250,1,2,.500,0,0,,0,2,2,1,1,0,0,2,3,-16
harrilu01,22:00,2,3,.667,1,1,1.000,4,5,.800,0,2,2,0,1,1,0,0,9,-2
varejan01,12:00,3,4,.750,0,0,,4,8,.500,1,2,3,0,0,0,0,2,10,-4
traylro01,12:00,0,7,.000,0,0,,0,0,,3,4,7,1,0,1,0,2,0,-9
Team Totals,240,29,77,.377,4,12,.333,25,35,.714,12,38,50,22,4,5,12,17,87,
