Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
surabo01,38:00,7,14,.500,1,4,.250,4,4,1.000,2,2,4,11,1,1,4,1,19,+18
wesleda01,37:00,3,11,.273,2,5,.400,7,8,.875,2,2,4,2,2,0,1,2,15,+15
mingya01,24:00,5,13,.385,0,0,,2,3,.667,1,6,7,0,0,1,3,4,12,+4
weathcl01,24:00,3,7,.429,0,0,,1,2,.500,3,8,11,1,0,0,1,2,7,+8
mcgratr01,3:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+4
padgesc01,26:00,4,6,.667,0,2,.000,2,3,.667,4,7,11,1,0,0,0,3,10,+4
barryjo01,24:00,1,11,.091,0,4,.000,0,0,,0,1,1,0,0,0,0,2,2,+5
jamesmi01,21:00,3,13,.231,0,5,.000,0,0,,0,4,4,1,0,1,0,3,6,-4
bowenry01,21:00,3,3,1.000,0,0,,0,0,,1,3,4,0,0,0,0,2,6,+1
mutomdi01,21:00,1,3,.333,0,0,,2,2,1.000,1,7,8,0,1,2,2,3,4,+12
braggto01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,30,82,.366,3,20,.150,18,22,.818,14,40,54,17,4,5,11,22,81,
New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
dickada01,39:00,2,12,.167,0,2,.000,1,3,.333,0,4,4,6,0,0,3,5,5,-9
nailole01,33:00,6,15,.400,0,0,,5,5,1.000,2,2,4,3,1,0,2,2,17,-4
smithjr01,32:00,5,8,.625,0,2,.000,1,2,.500,1,4,5,4,1,0,5,3,11,-7
brownpj01,31:00,4,12,.333,0,0,,0,1,.000,3,7,10,0,0,1,1,0,8,-4
magloja01,27:00,3,8,.375,0,0,,1,3,.333,2,5,7,1,0,2,3,4,7,-3
jacobca01,25:00,1,5,.200,0,2,.000,0,0,,0,3,3,4,1,0,0,1,2,-10
anderch01,21:00,4,7,.571,0,2,.000,1,2,.500,3,6,9,1,1,2,1,2,9,-10
westda01,16:00,2,4,.500,0,0,,5,7,.714,1,3,4,0,1,1,0,2,9,-8
nachbbo01,8:00,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2
lynchge01,7:00,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-7
vromaja01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
Team Totals,240,27,77,.351,0,10,.000,14,23,.609,12,34,46,19,5,6,16,23,68,
