Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,43:00,9,17,.529,2,4,.500,2,5,.400,1,10,11,4,0,3,5,4,22,-15
stackje01,42:00,7,16,.438,0,3,.000,4,4,1.000,1,5,6,1,1,0,1,4,18,-14
finlemi01,42:00,4,13,.308,1,5,.200,2,2,1.000,1,2,3,1,3,0,2,1,11,-13
terryja01,35:00,4,12,.333,2,7,.286,0,0,,0,1,1,8,1,0,3,0,10,-9
dampier01,30:00,4,10,.400,0,1,.000,5,6,.833,7,7,14,1,0,2,2,3,13,0
hendeal01,19:00,0,3,.000,0,0,,2,2,1.000,1,1,2,0,1,0,1,2,2,-6
armstda01,11:00,0,3,.000,0,2,.000,0,0,,1,1,2,4,2,0,0,1,0,+6
harride01,9:00,1,3,.333,1,1,1.000,0,0,,0,1,1,2,0,0,0,1,3,-2
bradlsh01,4:00,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,-10
boothca01,3:00,2,3,.667,0,0,,0,0,,1,1,2,0,1,0,0,2,4,+7
mbengdj01,2:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,+6
Team Totals,240,32,82,.390,6,23,.261,17,21,.810,14,30,44,21,9,5,14,18,87,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brunsri01,44:00,4,11,.364,4,7,.571,0,0,,0,6,6,9,4,0,4,0,12,+6
simmobo01,41:00,8,16,.500,0,0,,5,5,1.000,1,4,5,2,1,0,1,3,21,-2
brandel01,40:00,9,16,.563,0,0,,5,6,.833,4,8,12,3,3,1,2,5,23,+13
kamanch01,35:00,6,10,.600,0,0,,1,2,.500,4,8,12,3,1,2,3,4,13,-4
rossqu01,32:00,5,11,.455,0,0,,2,2,1.000,2,4,6,4,0,0,1,3,12,+10
jaricma01,23:00,3,7,.429,2,5,.400,1,2,.500,0,0,0,4,1,1,2,1,9,+9
mooremi01,16:00,2,6,.333,0,0,,3,4,.750,0,2,2,1,0,1,2,2,7,+7
rebraze01,8:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+11
martida01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,37,77,.481,6,12,.500,17,21,.810,11,33,44,26,10,5,15,19,97,
