Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nelsoja01,38:00,6,15,.400,0,2,.000,3,4,.750,2,4,6,5,4,0,1,2,15,+5
hillgr01,35:00,9,14,.643,0,0,,5,5,1.000,1,7,8,4,3,1,3,3,23,+14
howardw01,33:00,2,11,.182,0,0,,0,0,,6,6,12,0,1,1,1,3,4,+15
stevede01,32:00,8,19,.421,0,0,,0,0,,2,2,4,1,2,1,1,3,16,+13
catoke01,31:00,6,11,.545,0,0,,0,0,,3,5,8,2,1,1,0,4,12,+26
turkohe01,29:00,5,16,.313,1,4,.250,4,4,1.000,1,2,3,3,1,1,0,1,15,-9
battito01,24:00,4,8,.500,0,0,,0,2,.000,0,2,2,0,0,0,0,3,8,-19
augmost01,10:00,1,3,.333,0,0,,0,0,,1,1,2,1,0,0,1,2,2,-8
kasunma01,8:00,0,1,.000,0,0,,2,2,1.000,3,1,4,0,0,0,2,1,2,-12
Team Totals,240,41,98,.418,1,6,.167,14,17,.824,19,30,49,16,12,5,9,22,97,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
abdursh01,41:00,4,12,.333,0,0,,5,8,.625,1,6,7,2,0,0,3,3,13,-3
stoudda01,38:00,4,13,.308,2,7,.286,3,3,1.000,1,1,2,8,1,0,1,0,13,-13
telfase01,36:00,6,15,.400,0,2,.000,4,5,.800,0,4,4,5,2,1,2,5,16,-6
khryavi01,32:00,9,10,.900,1,1,1.000,2,2,1.000,2,5,7,0,1,3,1,3,21,-6
przybjo01,27:00,1,5,.200,0,0,,3,5,.600,2,8,10,0,0,3,4,2,5,-13
ratlith01,27:00,3,3,1.000,0,0,,2,2,1.000,1,6,7,1,0,5,1,2,8,+4
milesda01,19:00,2,5,.400,0,0,,4,4,1.000,1,2,3,0,3,0,4,3,8,-3
outlatr01,19:00,3,5,.600,0,0,,2,4,.500,1,1,2,0,1,0,2,0,8,+15
bakerma01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,32,68,.471,3,10,.300,25,33,.758,9,33,42,16,8,12,18,18,92,
