New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
cartevi01,42:00,15,23,.652,1,2,.500,0,0,,0,7,7,3,0,0,2,4,31,-12
jefferi01,39:00,5,15,.333,1,2,.500,2,2,1.000,0,5,5,6,0,1,5,3,13,-8
collija04,36:00,2,3,.667,0,0,,0,0,,0,5,5,1,1,2,1,5,4,-13
kiddja01,34:00,8,14,.571,2,6,.333,1,2,.500,2,6,8,7,2,0,2,3,19,-6
krstine01,31:00,4,7,.571,0,0,,1,2,.500,1,3,4,5,0,1,3,4,9,-11
besttr01,18:00,2,5,.400,0,2,.000,3,3,1.000,0,2,2,0,1,0,3,2,7,-27
buforro01,17:00,0,3,.000,0,1,.000,2,2,1.000,0,2,2,1,3,0,3,4,2,-7
vaughja01,10:00,1,3,.333,0,0,,1,2,.500,1,2,3,0,0,0,1,0,3,-14
smithja01,10:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,2,3,0,-16
dickeka01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
Team Totals,240,37,73,.507,4,13,.308,10,13,.769,4,34,38,23,7,4,22,28,88,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hughela01,42:00,12,22,.545,2,6,.333,7,9,.778,1,2,3,7,5,1,2,1,33,+21
jamisan01,42:00,5,12,.417,2,3,.667,1,3,.333,4,6,10,3,0,0,3,2,13,+25
arenagi01,37:00,6,13,.462,3,8,.375,5,6,.833,0,6,6,3,4,0,2,2,20,+19
haywobr01,31:00,2,9,.222,0,0,,2,6,.333,2,5,7,1,2,1,2,1,6,+6
jeffrja01,16:00,4,6,.667,1,1,1.000,0,0,,1,1,2,1,0,0,1,3,9,-13
hayesja01,34:00,7,13,.538,3,4,.750,2,2,1.000,0,3,3,3,3,0,0,1,19,+39
ruffimi01,21:00,0,0,,0,0,,0,0,,1,4,5,0,0,1,1,2,0,+15
dixonju01,11:00,2,6,.333,1,3,.333,1,1,1.000,0,0,0,3,0,0,0,1,6,+9
blakest01,6:00,2,2,1.000,2,2,1.000,0,0,,0,1,1,0,0,0,0,0,6,-1
Team Totals,240,40,83,.482,14,27,.519,18,27,.667,9,28,37,21,14,3,11,13,112,
