Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
garneke01,44:00,11,25,.440,0,0,,1,3,.333,11,8,19,8,3,1,6,3,23,+5
cassesa01,36:00,9,19,.474,1,3,.333,0,0,,0,4,4,5,1,1,3,2,19,+5
sprewla01,33:00,8,15,.533,4,5,.800,2,2,1.000,0,7,7,0,0,0,3,0,22,-3
szczewa02,32:00,5,14,.357,1,5,.200,3,6,.500,2,2,4,1,0,0,2,1,14,-3
madsema01,11:00,1,1,1.000,0,0,,0,2,.000,2,0,2,0,0,0,0,2,2,-9
griffed01,26:00,2,8,.250,1,3,.333,1,1,1.000,4,10,14,1,2,1,1,4,6,+14
hassetr01,18:00,1,2,.500,0,0,,2,2,1.000,1,2,3,1,1,3,1,5,4,+5
olowomi01,14:00,2,6,.333,0,0,,0,2,.000,2,2,4,0,0,2,1,1,4,+1
hoibefr01,14:00,1,2,.500,1,2,.500,0,0,,0,2,2,1,1,1,0,0,3,+6
hudsotr01,10:00,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,+3
cartean01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
Team Totals,240,40,95,.421,8,19,.421,9,18,.500,22,37,59,17,8,9,18,20,97,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mariosh01,42:00,9,21,.429,0,4,.000,3,4,.750,8,10,18,1,2,0,1,4,21,+2
johnsjo02,42:00,2,11,.182,0,3,.000,0,0,,1,3,4,4,1,0,1,3,4,-2
richaqu01,38:00,5,16,.313,2,6,.333,0,0,,1,10,11,0,2,0,1,2,12,-3
stoudam01,37:00,11,21,.524,0,0,,6,7,.857,1,3,4,2,0,1,3,4,28,+6
nashst01,37:00,9,17,.529,0,3,.000,4,4,1.000,1,2,3,8,0,0,3,3,22,-7
jacobca01,16:00,0,2,.000,0,1,.000,0,0,,1,2,3,1,0,0,0,3,0,-3
barbole01,11:00,1,3,.333,0,1,.000,2,2,1.000,0,1,1,0,1,0,3,0,4,+3
huntest01,7:00,0,0,,0,0,,1,2,.500,0,1,1,0,0,2,0,0,1,-8
voskuja01,6:00,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,0,2,1,1,-9
outlabo01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+1
Team Totals,240,37,92,.402,2,18,.111,17,21,.810,14,33,47,16,6,4,14,20,93,
