Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bibbymi01,46:00,8,14,.571,2,5,.400,6,9,.667,1,3,4,5,1,0,4,1,24,+11
webbech01,45:00,12,21,.571,0,0,,2,4,.500,3,6,9,6,3,1,3,3,26,+17
chrisdo01,43:00,4,10,.400,3,7,.429,6,8,.750,0,12,12,6,3,1,3,4,17,+16
divacvl01,38:00,5,11,.455,0,0,,1,2,.500,2,7,9,4,2,3,3,5,11,+10
turkohe01,37:00,6,13,.462,1,2,.500,1,4,.250,2,3,5,3,1,2,2,5,14,+27
jacksbo01,24:00,3,6,.500,0,2,.000,5,8,.625,1,4,5,1,0,0,3,0,11,-15
pollasc01,7:00,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-1
Team Totals,240,38,77,.494,6,16,.375,21,35,.600,10,36,46,25,10,7,18,19,103,
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,40:00,8,24,.333,4,9,.444,2,2,1.000,1,1,2,3,2,2,2,6,22,-18
onealsh01,40:00,9,20,.450,0,0,,2,6,.333,8,11,19,4,0,1,5,5,20,-2
horryro01,33:00,3,8,.375,1,2,.500,1,1,1.000,4,5,9,6,2,0,2,1,8,-18
fishede01,23:00,2,6,.333,0,2,.000,0,0,,0,1,1,1,1,0,0,1,4,-28
foxri01,22:00,1,9,.111,0,1,.000,2,4,.500,2,2,4,2,1,0,2,3,4,-17
georgde01,27:00,3,13,.231,1,6,.167,0,0,,1,6,7,0,2,1,1,4,7,+6
shawbr01,23:00,4,10,.400,2,5,.400,0,0,,2,1,3,7,2,0,1,4,10,+19
hunteli01,21:00,6,11,.545,2,6,.333,0,0,,0,3,3,2,0,0,1,3,14,+11
walkesa01,9:00,0,0,,0,0,,1,2,.500,1,2,3,0,0,0,0,1,1,-18
medvest01,1:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
madsema01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0
Team Totals,240,36,101,.356,10,31,.323,8,15,.533,19,33,52,25,10,4,15,28,90,
