Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willide01,42:25,13,23,.565,2,5,.400,6,7,.857,1,6,7,9,1,0,1,4,34,-7
fishede01,37:48,1,7,.143,0,1,.000,4,4,1.000,1,1,2,1,1,0,0,6,6,-1
boozeca01,36:51,7,17,.412,0,0,,6,6,1.000,6,6,12,1,0,1,5,5,20,+1
okurme01,30:56,3,15,.200,2,7,.286,2,2,1.000,2,4,6,1,1,2,2,3,10,-7
kirilan01,29:17,3,5,.600,1,1,1.000,0,0,,2,3,5,2,0,0,3,5,7,-5
harprma01,21:34,3,6,.500,0,0,,4,4,1.000,3,0,3,1,1,1,0,1,10,-6
millspa01,14:45,3,7,.429,0,0,,1,2,.500,4,3,7,0,0,0,3,0,7,-13
giricgo01,13:23,2,4,.500,0,0,,0,0,,2,0,2,0,0,0,0,2,4,-5
araujra01,8:41,1,2,.500,0,0,,0,0,,0,3,3,1,0,0,0,2,2,+7
collija03,4:21,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,2,0,-4
Team Totals,240,36,86,.419,5,14,.357,23,27,.852,21,27,48,16,4,4,14,30,100,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,39:13,9,15,.600,0,0,,9,13,.692,3,7,10,5,0,2,3,5,27,+8
parketo01,38:21,8,15,.533,0,0,,5,10,.500,1,1,2,6,3,0,6,3,21,+6
obertfa01,28:55,6,8,.750,0,0,,2,3,.667,2,5,7,0,0,1,0,2,14,-7
finlemi01,25:24,2,5,.400,2,3,.667,8,8,1.000,0,0,0,0,0,2,0,2,14,+4
bowenbr01,24:58,1,5,.200,1,3,.333,0,0,,2,1,3,0,1,0,0,3,3,-7
ginobma01,33:20,9,14,.643,2,3,.667,3,6,.500,0,4,4,10,1,1,2,4,23,+17
horryro01,16:32,0,0,,0,0,,0,0,,0,3,3,2,0,1,1,0,0,+7
barrybr01,12:34,0,3,.000,0,2,.000,0,0,,0,3,3,1,1,0,1,0,0,+3
elsonfr01,10:57,3,3,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,6,+7
vaughja01,9:40,0,2,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0,+2
udrihbe01,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,38,70,.543,5,11,.455,27,40,.675,8,25,33,26,6,7,13,21,108,
