Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hawkihe01,45:00,6,14,.429,4,9,.444,1,2,.500,3,3,6,3,3,1,1,3,17
johnsla02,43:00,8,20,.400,4,8,.500,2,2,1.000,6,5,11,4,1,0,4,1,22
mournal01,41:00,10,20,.500,0,1,.000,5,8,.625,1,3,4,5,0,2,3,4,25
boguemu01,37:00,7,15,.467,0,0,,1,1,1.000,2,5,7,8,4,0,4,1,15
wingada01,28:00,3,7,.429,1,3,.333,0,0,,2,2,4,2,0,1,1,2,7
gattike01,23:00,2,5,.400,0,1,.000,2,2,1.000,2,1,3,1,0,2,0,4,6
parisro01,12:00,3,4,.750,0,0,,0,0,,1,4,5,0,2,0,2,0,6
suttogr01,11:00,0,4,.000,0,1,.000,0,0,,1,0,1,3,1,0,0,1,0
Team Totals,240,39,89,.438,9,23,.391,11,15,.733,18,23,41,26,11,6,15,16,98
Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
webbech01,42:00,9,19,.474,0,3,.000,5,6,.833,4,7,11,10,1,5,3,2,23
overtdo01,42:00,7,10,.700,0,2,.000,1,1,1.000,1,2,3,6,0,0,3,1,15
cheanca01,39:00,8,15,.533,0,1,.000,7,9,.778,2,3,5,1,2,1,6,1,23
macledo01,37:00,3,8,.375,0,3,.000,1,2,.500,0,4,4,1,1,0,2,1,7
muresgh01,32:00,6,9,.667,0,0,,1,2,.500,2,4,6,2,2,2,0,5,13
mcilvji01,17:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,2,0,2,0
butlemi02,14:00,2,9,.222,1,4,.250,0,0,,0,3,3,2,1,0,0,1,5
tuckean01,11:00,2,5,.400,0,0,,0,0,,0,1,1,0,1,0,1,2,4
stewala01,6:00,1,1,1.000,0,0,,1,2,.500,0,1,1,0,1,0,0,1,3
Team Totals,240,38,78,.487,1,13,.077,16,22,.727,9,26,35,22,9,10,15,16,93
