Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
richapo01,45:00,4,9,.444,0,3,.000,0,0,,1,2,3,8,1,0,3,3,8
vaughlo01,44:00,9,18,.500,0,1,.000,3,7,.429,1,11,12,4,0,1,0,4,21
murrala01,42:00,6,14,.429,0,0,,5,9,.556,1,8,9,3,0,0,2,2,17
masseto01,31:00,5,10,.500,0,0,,5,6,.833,3,6,9,2,1,2,0,3,15
sealyma01,12:00,4,9,.444,0,0,,1,1,1.000,1,0,1,1,0,1,1,1,9
deherte01,30:00,4,8,.500,1,2,.500,3,3,1.000,0,0,0,5,0,0,2,3,12
outlabo01,17:00,3,4,.750,0,0,,1,3,.333,2,2,4,0,0,3,2,3,7
ellisha01,6:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2
piatker01,6:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
smithmi01,4:00,1,3,.333,0,0,,0,0,,0,2,2,1,0,0,0,1,2
woodsra01,3:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,36,76,.474,1,7,.143,20,31,.645,9,31,40,25,2,7,11,22,93
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
westdo01,41:00,5,11,.455,0,1,.000,5,7,.714,0,1,1,4,1,0,2,5,15
laettch01,38:00,5,11,.455,0,0,,5,7,.714,7,9,16,3,0,1,1,3,15
garlawi01,37:00,8,12,.667,0,0,,0,0,,1,4,5,4,0,0,1,4,16
guglito01,36:00,8,19,.421,0,1,.000,2,4,.500,2,5,7,7,2,2,3,3,18
rooksse01,30:00,3,11,.273,0,0,,1,2,.500,5,3,8,2,0,1,1,0,7
rideris01,28:00,8,18,.444,2,5,.400,3,4,.750,1,4,5,1,1,0,1,3,21
martida01,11:00,1,3,.333,0,1,.000,0,0,,0,1,1,3,1,0,0,2,2
kingst01,11:00,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,1,4,0
fostegr01,5:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
durhapa01,3:00,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,0,2
Team Totals,240,39,87,.448,2,8,.250,16,24,.667,17,30,47,25,6,4,11,25,96
