Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
owensbi01,40:00,11,23,.478,0,1,.000,4,7,.571,3,5,8,1,4,0,5,3,26
ricegl01,34:00,4,10,.400,1,3,.333,3,4,.750,2,1,3,2,2,0,4,1,12
willike02,29:00,4,8,.500,0,0,,3,6,.500,2,3,5,0,1,1,5,3,11
colesbi01,28:00,2,9,.222,0,3,.000,1,1,1.000,0,2,2,5,2,0,2,1,5
geigema01,19:00,2,3,.667,0,0,,0,0,,1,2,3,0,1,0,1,4,4
sallejo01,21:00,1,8,.125,0,0,,3,4,.750,5,1,6,1,3,0,2,3,5
lohaubr01,15:00,2,4,.500,2,3,.667,0,0,,3,1,4,1,1,0,1,0,6
gamblke01,14:00,2,6,.333,0,1,.000,6,7,.857,1,1,2,2,0,0,1,2,10
minerha01,14:00,1,6,.167,0,1,.000,4,4,1.000,1,2,3,2,3,0,2,3,6
askinke01,12:00,1,3,.333,0,2,.000,1,2,.500,2,6,8,1,0,1,0,2,3
reevekh01,9:00,1,4,.250,0,2,.000,1,1,1.000,0,2,2,1,0,0,1,3,3
eacklle01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
Team Totals,240,31,85,.365,3,16,.188,26,36,.722,20,26,46,16,17,2,25,25,91
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,33:00,8,16,.500,0,0,,2,3,.667,2,7,9,3,0,3,5,2,18
smithch01,33:00,4,7,.571,1,2,.500,4,5,.800,0,2,2,3,1,2,3,2,13
davishu01,31:00,7,12,.583,5,8,.625,2,3,.667,0,2,2,2,0,0,3,1,21
harpede01,30:00,4,6,.667,3,5,.600,0,0,,0,3,3,5,2,0,1,2,11
bonnean01,16:00,2,2,1.000,0,0,,2,2,1.000,3,4,7,1,1,0,2,1,6
masonan01,32:00,2,3,.667,0,0,,0,2,.000,2,9,11,2,2,0,2,5,4
anthogr01,24:00,6,10,.600,2,5,.400,5,6,.833,0,0,0,5,3,0,3,1,19
willihe01,12:00,1,3,.333,0,0,,0,0,,0,0,0,2,0,1,3,1,2
willimo01,12:00,1,3,.333,0,0,,0,2,.000,0,1,1,0,0,0,1,3,2
chrisdo01,11:00,0,4,.000,0,1,.000,0,0,,0,2,2,2,0,0,1,6,0
wardch01,6:00,0,1,.000,0,0,,4,4,1.000,0,0,0,0,0,0,2,2,4
Team Totals,240,35,67,.522,11,21,.524,19,27,.704,7,30,37,25,9,6,26,26,100
