Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mournal01,44:00,9,14,.643,2,2,1.000,14,17,.824,2,7,9,0,1,1,2,3,34
johnsla02,42:00,6,17,.353,3,8,.375,5,5,1.000,2,0,2,10,1,0,3,3,20
burresc01,36:00,3,5,.600,2,2,1.000,0,0,,0,7,7,2,2,0,2,2,8
hawkihe01,33:00,4,9,.444,1,4,.250,2,2,1.000,0,1,1,4,1,0,1,4,11
boguemu01,27:00,5,5,1.000,0,0,,2,2,1.000,0,2,2,6,0,0,1,3,12
adamsmi01,20:00,6,6,1.000,2,2,1.000,1,1,1.000,0,2,2,4,2,0,0,3,15
curryde01,17:00,1,6,.167,1,3,.333,7,8,.875,0,1,1,0,1,0,0,2,10
parisro01,15:00,2,5,.400,0,0,,0,0,,0,0,0,0,0,0,0,0,4
wingada01,6:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
Team Totals,240,37,68,.544,11,21,.524,31,35,.886,4,20,24,26,8,1,9,21,116
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
schrede01,41:00,5,10,.500,3,3,1.000,5,6,.833,0,4,4,9,2,0,4,4,18
paytoga01,39:00,11,14,.786,3,4,.750,7,10,.700,1,1,2,8,0,1,0,3,32
perkisa01,39:00,2,7,.286,0,4,.000,2,2,1.000,0,7,7,1,2,2,1,2,6
kempsh01,35:00,9,13,.692,0,0,,5,6,.833,4,4,8,4,2,0,1,5,23
gillke01,27:00,5,14,.357,3,7,.429,0,0,,2,4,6,2,0,0,1,1,13
askewvi01,27:00,5,10,.500,1,2,.500,4,5,.800,4,1,5,2,0,0,2,4,15
mcmilna01,20:00,2,3,.667,2,2,1.000,0,0,,0,5,5,1,1,0,1,3,6
marcisa01,6:00,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,1,1,1
cartwbi01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,39,72,.542,12,22,.545,24,31,.774,11,26,37,27,7,3,11,23,114
